Project,Community,Person_ID,Place_on_list,FF_bin_deg,FF_bin_in_deg,FF_bin_out_deg,FF_vol_in,FF_vol_out,FF_bin_close,FF_bin_page,FF_rec,AT_bin_deg,AT_bin_in_deg,AT_bin_out_deg,AT_bin_close,AT_bin_page,AT_rec,AT_avg,AT_vol_in,AT_vol_out,RT_bin_deg_in,RT_bin_deg_out,RT_vol_in,RT_vol_out,RT_global_vol_in,RT_global_vol_out
584,advertising,FrankAdman,22,0.57,0.33,0.24,33.0,24.0,0.568181818182,0.00922548107271,0.676470588235,0.292929292929,0.0808080808081,0.212121212121,0.528002244669,0.00663439259146,0.318181818182,7.1724137931,44.0,164.0,0.0102040816327,0.0,2.0,0,14.0,0
584,advertising,AnomalyLondon,95,0.4,0.27,0.13,27.0,13.0,0.534759358289,0.0072259750424,0.333333333333,0.121212121212,0.030303030303,0.0909090909091,0.444114037572,0.00240243546906,0.0909090909091,1.75,4.0,17.0,0.0204081632653,0.0102040816327,2.0,1.0,4.0,1.0
584,advertising,WiedenKennedy,10,0.6,0.5,0.1,50.0,10.0,0.523560209424,0.0121339864559,0.132075471698,0.262626262626,0.20202020202,0.0606060606061,0.391112773829,0.0123071291541,0.181818181818,4.69230769231,94.0,28.0,0.0510204081633,0.0408163265306,5.0,11.0,10.0,15.0
584,advertising,bestads,21,0.64,0.36,0.28,36.0,28.0,0.581395348837,0.00846729143608,0.36170212766,0.10101010101,0.10101010101,0.0,0.0,0.00627372020864,0.0,2.1,21.0,0,0.0102040816327,0.0,1.0,0,3.0,0
584,advertising,adage,1,1.36,0.71,0.65,71.0,65.0,0.740740740741,0.0200184648395,0.6,0.717171717172,0.707070707071,0.010101010101,0.288001224365,0.0754837595818,0.0142857142857,12.5070422535,863.0,25.0,0.173469387755,0.102040816327,39.0,64.0,197.0,80.0
584,advertising,thisisdare,100,0.69,0.28,0.41,28.0,41.0,0.62893081761,0.00751324633031,0.533333333333,0.171717171717,0.111111111111,0.0606060606061,0.422401795735,0.00846997602983,0.133333333333,1.82352941176,18.0,13.0,0.0204081632653,0.0102040816327,2.0,1.0,2.0,1.0
584,advertising,Schwartzie14,55,1.4,0.52,0.88,52.0,88.0,0.892857142857,0.0139265386432,0.573033707865,0.454545454545,0.20202020202,0.252525252525,0.549366497343,0.0167624199714,0.451612903226,5.71111111111,127.0,130.0,0.0714285714286,0.122448979592,39.0,26.0,50.0,36.0
584,advertising,adsoftheworld,4,1.14,0.51,0.63,51.0,63.0,0.729927007299,0.0123962876041,0.605633802817,0.151515151515,0.141414141414,0.010101010101,0.314703324637,0.00328389260637,0.0,1.73333333333,25.0,1.0,0.0102040816327,0.102040816327,1.0,612.0,3.0,617.0
584,advertising,Cannes_Lions,30,1.25,0.5,0.75,50.0,75.0,0.8,0.0143702169382,0.602564102564,0.343434343434,0.232323232323,0.111111111111,0.456925019425,0.010253089222,0.172413793103,2.97058823529,87.0,14.0,0.163265306122,0.0408163265306,38.0,10.0,50.0,15.0
584,advertising,agencyrepublic,68,0.85,0.31,0.54,31.0,54.0,0.684931506849,0.00768829792735,0.440677966102,0.121212121212,0.0505050505051,0.0707070707071,0.454738775313,0.00246435217856,0.2,1.58333333333,5.0,14.0,0.0,0.0102040816327,0,1.0,3.0,1.0
584,advertising,Marketing_Mag,81,0.36,0.15,0.21,15.0,21.0,0.555555555556,0.00428243793187,0.161290322581,0.151515151515,0.0808080808081,0.0707070707071,0.424287518038,0.00247843246061,0.0714285714286,1.66666666667,9.0,16.0,0.0408163265306,0.0816326530612,4.0,24.0,8.0,26.0
584,advertising,simonmainwaring,52,0.74,0.4,0.34,40.0,34.0,0.602409638554,0.0102532152792,0.80487804878,0.191919191919,0.121212121212,0.0707070707071,0.42810992811,0.00725974944304,0.1875,4.94736842105,44.0,50.0,0.0408163265306,0.0,5.0,0,54.0,3.0
584,advertising,MSAdvertising,84,1.07,0.39,0.68,39.0,68.0,0.757575757576,0.0118844699849,0.573529411765,0.40404040404,0.0909090909091,0.313131313131,0.569104215811,0.00445961545287,0.25,6.575,35.0,228.0,0.0510204081633,0.173469387755,38.0,56.0,59.0,99.0
584,advertising,AdFreak,2,1.0,0.58,0.42,58.0,42.0,0.632911392405,0.0155245286316,0.694915254237,0.616161616162,0.333333333333,0.282828282828,0.562369254677,0.0141464494718,0.386363636364,3.70491803279,136.0,90.0,0.163265306122,0.030612244898,104.0,3.0,912.0,4.0
584,advertising,ogilvydigital,16,1.25,0.48,0.77,48.0,77.0,0.813008130081,0.0106952709333,0.453488372093,0.363636363636,0.111111111111,0.252525252525,0.536951435257,0.00277147549573,0.241379310345,3.27777777778,26.0,92.0,0.0714285714286,0.102040816327,23.0,47.0,67.0,86.0
584,advertising,Brandweek,53,0.68,0.33,0.35,33.0,35.0,0.602409638554,0.0114888162174,0.581395348837,0.10101010101,0.0505050505051,0.0505050505051,0.404427251236,0.00191568402212,0.0,3.5,7.0,28.0,0.0408163265306,0.0204081632653,153.0,6.0,174.0,7.0
584,advertising,LeoBurnettBlog,101,0.67,0.27,0.4,27.0,40.0,0.625,0.00693934774445,0.425531914894,0.212121212121,0.030303030303,0.181818181818,0.502859280637,0.00653709010559,0.05,1.33333333333,3.0,25.0,0.0204081632653,0.0714285714286,2.0,10.0,3.0,11.0
584,advertising,AKQA,37,0.77,0.56,0.21,56.0,21.0,0.558659217877,0.0131881094096,0.283333333333,0.20202020202,0.131313131313,0.0707070707071,0.397658594311,0.00460218490256,0.111111111111,2.35,34.0,13.0,0.0102040816327,0.0,1.0,0,161.0,1.0
584,advertising,garethk,78,1.17,0.52,0.65,52.0,65.0,0.740740740741,0.016724608303,0.720588235294,0.434343434343,0.171717171717,0.262626262626,0.536951435257,0.0206070621245,0.34375,6.37209302326,99.0,175.0,0.0612244897959,0.142857142857,9.0,33.0,13.0,52.0
584,advertising,WPP,26,0.51,0.34,0.17,34.0,17.0,0.546448087432,0.00827735229633,0.378378378378,0.232323232323,0.0909090909091,0.141414141414,0.500212652844,0.00296986781866,0.352941176471,10.4782608696,43.0,198.0,0.0918367346939,0.0714285714286,35.0,8.0,45.0,8.0
584,advertising,faris,96,1.23,0.52,0.71,52.0,71.0,0.77519379845,0.0126100500841,0.64,0.606060606061,0.313131313131,0.292929292929,0.565716690717,0.027495486266,0.363636363636,5.21666666667,215.0,98.0,0.0408163265306,0.204081632653,7.0,27.0,15.0,70.0
584,advertising,iab,91,0.53,0.23,0.3,23.0,30.0,0.588235294118,0.00932443977403,0.325,0.373737373737,0.121212121212,0.252525252525,0.513731913732,0.00373172175044,0.321428571429,4.2972972973,75.0,84.0,0.0510204081633,0.0,23.0,0,35.0,0
