dance,jewish,39.0
dance,wrestling,118.0
dance,army_military_veteran,4.0
dance,charity_philanthropy,150.0
dance,reporter,12.0
dance,ipad,4.0
dance,beauty_fashion_shopping,198.0
dance,comics,4.0
dance,newspaper,153.0
dance,history,4.0
dance,liberal,6.0
dance,cinema,60.0
dance,yoga,8.0
dance,author,12.0
dance,poetry,3.0
dance,buddhism,66.0
dance,animation,5.0
dance,finance_economics,23.0
dance,gambling,18.0
dance,horror,4.0
dance,gaming,1.0
dance,poker,23.0
dance,philosophy,4.0
dance,musician_singer,750.0
dance,director,114.0
dance,parenting,8.0
dance,food_chef,35.0
dance,neuroscience,3.0
dance,magician,8.0
dance,lesbian,167.0
dance,surfing,11.0
dance,tvshows_drama_actor_hollywood,1071.0
dance,database,1.0
dance,blogs,111.0
dance,youtube,1056.0
dance,career_employment,6.0
dance,tech,38.0
dance,wine,1.0
wedding,etsy_handmade,251.0
wedding,radio,15.0
wedding,skiing,18.0
wedding,astrology,2.0
wedding,linguistics,1.0
wedding,climatechange,67.0
wedding,hunting,2.0
wedding,flash,13.0
wedding,writing,2.0
wedding,humanrights_activism_justice,27.0
wedding,html,2.0
wedding,hockey,31.0
wedding,filmfestival,4.0
wedding,ceo,31.0
wedding,automotive,18.0
wedding,photography,477.0
wedding,jazz,7.0
wedding,sport_football,10.0
wedding,mathematics,1.0
wedding,investor,14.0
wedding,literacy,5.0
wedding,comedy_funny,87.0
wedding,dating,69.0
wedding,baking,778.0
wedding,mobile_smartphone,16.0
wedding,university,9.0
wedding,rapper,33.0
wedding,democrat,8.0
wedding,jokes,17.0
wedding,architecture,22.0
wedding,gardening,6.0
wedding,branding,23.0
wedding,politics_news,334.0
wedding,mac_iphone,7.0
wedding,college,3.0
wedding,publishing_literature,34.0
wedding,skateboarding,4.0
wedding,insurance,2.0
wedding,banking,8.0
wedding,multimedia,1.0
wedding,innovation,22.0
wedding,developer,4.0
wedding,racing,2.0
wedding,nature,35.0
wedding,marketing,47.0
wedding,management,7.0
wedding,baseball,5.0
wedding,drums,6.0
wedding,realitytv,442.0
wedding,theatre_theater,4.0
wedding,vegetarian,35.0
wedding,running,41.0
wedding,magazine,521.0
wedding,advertising,10.0
wedding,hospitality,219.0
wedding,cancer,9.0
wedding,geography,2.0
wedding,airlines_aviation,145.0
wedding,fantasy,1.0
wedding,weather,10.0
wedding,toys,6.0
wedding,pregnancy,96.0
wedding,sustainability_ecology,37.0
wedding,basketball,20.0
wedding,tennis,8.0
wedding,screenwriter,25.0
wedding,beer,5.0
wedding,exercise_fitness,40.0
wedding,restaurant_dining,81.0
wedding,nutrition,45.0
wedding,jewish,4.0
wedding,wrestling,13.0
wedding,army_military_veteran,1.0
wedding,construction,2.0
wedding,charity_philanthropy,46.0
wedding,ruby,2.0
wedding,reporter,11.0
wedding,ipad,2.0
wedding,publicrelations,63.0
wedding,beauty_fashion_shopping,718.0
wedding,genealogy,1.0
wedding,comics,4.0
wedding,recipes_cooking,178.0
wedding,marriage,715.0
wedding,linux_opensource,3.0
wedding,newspaper,118.0
wedding,hacking,3.0
wedding,realestate,6.0
wedding,history,3.0
wedding,liberal,3.0
wedding,cinema,9.0
wedding,poverty,10.0
wedding,author,19.0
wedding,homeschool_school,7.0
wedding,buddhism,3.0
wedding,animation,2.0
wedding,finance_economics,90.0
wedding,gambling,24.0
wedding,horror,7.0
wedding,gaming,7.0
wedding,poker,1.0
wedding,philosophy,31.0
wedding,musician_singer,181.0
wedding,director,16.0
wedding,parenting,40.0
wedding,food_chef,185.0
wedding,yoga,7.0
wedding,magician,9.0
wedding,lesbian,34.0
wedding,surfing,1.0
wedding,tvshows_drama_actor_hollywood,156.0
wedding,blogs,261.0
wedding,youtube,34.0
wedding,career_employment,37.0
wedding,tech,86.0
wedding,wine,40.0
etsy_handmade,radio,2.0
etsy_handmade,motorcycle,2.0
etsy_handmade,skiing,1.0
etsy_handmade,meditation,12.0
etsy_handmade,children,211.0
etsy_handmade,astrology,18.0
etsy_handmade,climatechange,15.0
etsy_handmade,writing,10.0
etsy_handmade,humanrights_activism_justice,20.0
etsy_handmade,animation,10.0
etsy_handmade,piano,15.0
etsy_handmade,ceo,27.0
etsy_handmade,photography,87.0
etsy_handmade,sport_football,2.0
etsy_handmade,investor,35.0
etsy_handmade,literacy,15.0
etsy_handmade,comedy_funny,111.0
etsy_handmade,dating,7.0
etsy_handmade,baking,352.0
etsy_handmade,mobile_smartphone,52.0
etsy_handmade,rapper,35.0
etsy_handmade,democrat,19.0
etsy_handmade,jokes,9.0
etsy_handmade,architecture,24.0
etsy_handmade,gardening,32.0
etsy_handmade,branding,55.0
etsy_handmade,energy,6.0
etsy_handmade,politics_news,130.0
etsy_handmade,mac_iphone,3.0
etsy_handmade,publishing_literature,48.0
etsy_handmade,skateboarding,4.0
etsy_handmade,agriculture,3.0
etsy_handmade,insurance,3.0
etsy_handmade,banking,36.0
etsy_handmade,multimedia,8.0
etsy_handmade,religion,2.0
etsy_handmade,innovation,41.0
etsy_handmade,developer,4.0
etsy_handmade,nature,150.0
etsy_handmade,marketing,36.0
etsy_handmade,dental,11.0
etsy_handmade,anthropology,5.0
etsy_handmade,baseball,1.0
etsy_handmade,realitytv,20.0
etsy_handmade,theatre_theater,18.0
etsy_handmade,vegetarian,46.0
etsy_handmade,running,4.0
etsy_handmade,psychology_mentalhealth,7.0
etsy_handmade,magazine,101.0
etsy_handmade,advertising,7.0
etsy_handmade,hospitality,2.0
etsy_handmade,documentary,9.0
etsy_handmade,cancer,6.0
etsy_handmade,geography,7.0
etsy_handmade,airlines_aviation,8.0
etsy_handmade,weather,2.0
etsy_handmade,toys,57.0
etsy_handmade,pregnancy,58.0
etsy_handmade,sustainability_ecology,24.0
etsy_handmade,management,20.0
etsy_handmade,cycling,1.0
etsy_handmade,tennis,3.0
etsy_handmade,screenwriter,30.0
etsy_handmade,exercise_fitness,23.0
etsy_handmade,restaurant_dining,28.0
etsy_handmade,nutrition,7.0
etsy_handmade,healthcare_medicine,2.0
etsy_handmade,army_military_veteran,1.0
etsy_handmade,construction,5.0
etsy_handmade,charity_philanthropy,17.0
etsy_handmade,reporter,3.0
etsy_handmade,ipad,3.0
etsy_handmade,beauty_fashion_shopping,129.0
etsy_handmade,genealogy,10.0
etsy_handmade,comics,5.0
etsy_handmade,recipes_cooking,32.0
etsy_handmade,marriage,4.0
etsy_handmade,newspaper,17.0
etsy_handmade,hacking,13.0
etsy_handmade,realestate,3.0
etsy_handmade,history,10.0
etsy_handmade,astronomy_physics,41.0
etsy_handmade,liberal,21.0
etsy_handmade,nursing,3.0
etsy_handmade,cinema,6.0
etsy_handmade,outdoors_hiking,8.0
etsy_handmade,poverty,2.0
etsy_handmade,author,24.0
etsy_handmade,homeschool_school,163.0
etsy_handmade,peace,6.0
etsy_handmade,poetry,24.0
etsy_handmade,romance,56.0
etsy_handmade,buddhism,2.0
etsy_handmade,html,2.0
etsy_handmade,finance_economics,26.0
etsy_handmade,publicrelations,8.0
etsy_handmade,horror,15.0
etsy_handmade,anime,4.0
etsy_handmade,gaming,2.0
etsy_handmade,philosophy,2.0
etsy_handmade,musician_singer,95.0
etsy_handmade,director,15.0
etsy_handmade,parenting,60.0
etsy_handmade,food_chef,32.0
etsy_handmade,yoga,247.0
etsy_handmade,magician,3.0
etsy_handmade,lesbian,69.0
etsy_handmade,tvshows_drama_actor_hollywood,44.0
etsy_handmade,database,2.0
etsy_handmade,blogs,65.0
etsy_handmade,youtube,65.0
etsy_handmade,career_employment,12.0
etsy_handmade,tech,100.0
etsy_handmade,archaeology,9.0
etsy_handmade,wine,6.0
radio,motorcycle,16.0
radio,skiing,9.0
radio,meditation,27.0
radio,children,64.0
radio,geography,14.0
radio,linguistics,43.0
radio,climatechange,10.0
radio,pharma,27.0
radio,writing,10.0
radio,humanrights_activism_justice,348.0
radio,animation,62.0
radio,hockey,147.0
radio,teaching,25.0
radio,filmfestival,63.0
radio,ceo,62.0
radio,automotive,101.0
radio,horror,49.0
radio,jazz,112.0
radio,sport_football,336.0
radio,publicrelations,88.0
radio,investor,26.0
radio,literacy,36.0
radio,comedy_funny,1076.0
radio,baking,47.0
radio,mobile_smartphone,141.0
radio,university,51.0
radio,rapper,1412.0
radio,democrat,80.0
radio,jokes,40.0
radio,architecture,37.0
radio,branding,19.0
radio,energy,18.0
radio,politics_news,835.0
radio,mac_iphone,17.0
radio,college,31.0
radio,publishing_literature,115.0
radio,skateboarding,210.0
radio,agriculture,6.0
radio,insurance,65.0
radio,php,14.0
radio,sociology,32.0
radio,multimedia,37.0
radio,religion,66.0
radio,innovation,16.0
radio,dating,56.0
radio,racing,72.0
radio,biology,28.0
radio,highered,21.0
radio,nature,35.0
radio,marketing,51.0
radio,guitar,68.0
radio,management,25.0
radio,baseball,96.0
radio,drums,111.0
radio,realitytv,822.0
radio,rugby,27.0
radio,theatre_theater,116.0
radio,vegetarian,27.0
radio,running,57.0
radio,magazine,273.0
radio,advertising,40.0
radio,hospitality,99.0
radio,documentary,1582.0
radio,swimming,74.0
radio,cancer,39.0
radio,psychology_mentalhealth,79.0
radio,airlines_aviation,93.0
radio,fantasy,52.0
radio,weather,43.0
radio,composer,87.0
radio,pregnancy,5.0
radio,sustainability_ecology,17.0
radio,basketball,189.0
radio,cycling,23.0
radio,housing,84.0
radio,tennis,381.0
radio,screenwriter,55.0
radio,beer,22.0
radio,exercise_fitness,114.0
radio,restaurant_dining,134.0
radio,nutrition,10.0
radio,jewish,42.0
radio,wrestling,266.0
radio,healthcare_medicine,44.0
radio,army_military_veteran,35.0
radio,charity_philanthropy,120.0
radio,piano,23.0
radio,reporter,248.0
radio,ipad,13.0
radio,beauty_fashion_shopping,102.0
radio,comics,42.0
radio,recipes_cooking,46.0
radio,marriage,6.0
radio,newspaper,99.0
radio,trading,23.0
radio,hacking,9.0
radio,history,41.0
radio,astronomy_physics,45.0
radio,liberal,98.0
radio,nursing,16.0
radio,cinema,132.0
radio,accounting,19.0
radio,poverty,128.0
radio,author,179.0
radio,peace,16.0
radio,storage,13.0
radio,poetry,28.0
radio,buddhism,9.0
radio,html,7.0
radio,finance_economics,80.0
radio,mathematics,26.0
radio,yoga,46.0
radio,photography,42.0
radio,gaming,82.0
radio,poker,56.0
radio,philosophy,21.0
radio,musician_singer,3727.0
radio,director,284.0
radio,parenting,55.0
radio,food_chef,183.0
radio,neuroscience,19.0
radio,magician,65.0
radio,lesbian,72.0
radio,surfing,173.0
radio,tvshows_drama_actor_hollywood,989.0
radio,database,14.0
radio,blogs,343.0
radio,youtube,335.0
radio,career_employment,21.0
radio,tech,299.0
radio,chemistry,7.0
radio,archaeology,10.0
radio,wine,30.0
fishing,etsy_handmade,2.0
fishing,radio,9.0
fishing,skiing,34.0
fishing,lawyer_legal,4.0
fishing,children,2.0
fishing,developer,1.0
fishing,climatechange,10.0
fishing,hunting,1726.0
fishing,writing,2.0
fishing,humanrights_activism_justice,3.0
fishing,animation,1.0
fishing,hockey,7.0
fishing,teaching,2.0
fishing,filmfestival,1.0
fishing,ceo,21.0
fishing,automotive,24.0
fishing,photography,63.0
fishing,jazz,2.0
fishing,sport_football,16.0
fishing,investor,11.0
fishing,comedy_funny,23.0
fishing,mobile_smartphone,40.0
fishing,university,3.0
fishing,rapper,3.0
fishing,democrat,12.0
fishing,jokes,9.0
fishing,gardening,5.0
fishing,energy,6.0
fishing,politics_news,83.0
fishing,mac_iphone,4.0
fishing,skateboarding,3.0
fishing,agriculture,2.0
fishing,meditation,1.0
fishing,multimedia,1.0
fishing,innovation,5.0
fishing,geography,3.0
fishing,racing,64.0
fishing,highered,5.0
fishing,nature,373.0
fishing,marketing,55.0
fishing,management,1.0
fishing,realitytv,12.0
fishing,vegetarian,5.0
fishing,food_chef,57.0
fishing,magazine,3.0
fishing,advertising,7.0
fishing,hospitality,3.0
fishing,documentary,3.0
fishing,airlines_aviation,12.0
fishing,weather,16.0
fishing,sustainability_ecology,79.0
fishing,basketball,3.0
fishing,cycling,2.0
fishing,tennis,1.0
fishing,beer,16.0
fishing,exercise_fitness,19.0
fishing,restaurant_dining,10.0
fishing,nutrition,3.0
fishing,jewish,11.0
fishing,wrestling,1.0
fishing,army_military_veteran,31.0
fishing,charity_philanthropy,2.0
fishing,reporter,15.0
fishing,ipad,10.0
fishing,beauty_fashion_shopping,1.0
fishing,sailing,55.0
fishing,recipes_cooking,2.0
fishing,newspaper,50.0
fishing,realestate,37.0
fishing,history,1.0
fishing,astronomy_physics,1.0
fishing,liberal,8.0
fishing,engineering,1.0
fishing,outdoors_hiking,104.0
fishing,author,5.0
fishing,peace,2.0
fishing,storage,5.0
fishing,html,2.0
fishing,finance_economics,12.0
fishing,gaming,4.0
fishing,musician_singer,2.0
fishing,director,4.0
fishing,parenting,3.0
fishing,running,98.0
fishing,climbing,43.0
fishing,magician,1.0
fishing,tvshows_drama_actor_hollywood,16.0
fishing,database,1.0
fishing,blogs,24.0
fishing,youtube,124.0
fishing,career_employment,25.0
fishing,tech,31.0
fishing,archaeology,6.0
fishing,wine,7.0
skiing,lawyer_legal,36.0
skiing,astrology,1.0
skiing,climatechange,5.0
skiing,hunting,6.0
skiing,writing,15.0
skiing,humanrights_activism_justice,4.0
skiing,html,1.0
skiing,hockey,15.0
skiing,filmfestival,496.0
skiing,ceo,19.0
skiing,automotive,39.0
skiing,photography,61.0
skiing,sport_football,112.0
skiing,investor,66.0
skiing,comedy_funny,69.0
skiing,baking,6.0
skiing,mobile_smartphone,161.0
skiing,university,3.0
skiing,rapper,77.0
skiing,democrat,6.0
skiing,jokes,6.0
skiing,architecture,5.0
skiing,motorcycle,6.0
skiing,gardening,10.0
skiing,branding,9.0
skiing,energy,14.0
skiing,politics_news,109.0
skiing,mac_iphone,2.0
skiing,college,5.0
skiing,skateboarding,1390.0
skiing,agriculture,1.0
skiing,insurance,6.0
skiing,banking,5.0
skiing,multimedia,9.0
skiing,innovation,26.0
skiing,geography,30.0
skiing,racing,55.0
skiing,nature,9.0
skiing,marketing,26.0
skiing,guitar,2.0
skiing,management,10.0
skiing,baseball,9.0
skiing,realitytv,18.0
skiing,theatre_theater,1.0
skiing,running,46.0
skiing,magazine,18.0
skiing,advertising,26.0
skiing,hospitality,129.0
skiing,documentary,2.0
skiing,swimming,20.0
skiing,cancer,8.0
skiing,airlines_aviation,263.0
skiing,weather,114.0
skiing,sustainability_ecology,16.0
skiing,basketball,21.0
skiing,cycling,117.0
skiing,tennis,17.0
skiing,beer,157.0
skiing,exercise_fitness,67.0
skiing,restaurant_dining,26.0
skiing,nutrition,15.0
skiing,jewish,3.0
skiing,army_military_veteran,9.0
skiing,charity_philanthropy,19.0
skiing,piano,2.0
skiing,reporter,20.0
skiing,ipad,112.0
skiing,beauty_fashion_shopping,28.0
skiing,sailing,95.0
skiing,comics,1.0
skiing,recipes_cooking,7.0
skiing,marriage,5.0
skiing,newspaper,242.0
skiing,trading,3.0
skiing,realestate,5.0
skiing,history,2.0
skiing,astronomy_physics,5.0
skiing,liberal,1.0
skiing,outdoors_hiking,834.0
skiing,yoga,118.0
skiing,author,6.0
skiing,homeschool_school,3.0
skiing,romance,25.0
skiing,animation,2.0
skiing,finance_economics,53.0
skiing,publicrelations,92.0
skiing,gaming,19.0
skiing,musician_singer,64.0
skiing,director,3.0
skiing,parenting,53.0
skiing,food_chef,30.0
skiing,climbing,835.0
skiing,lesbian,36.0
skiing,surfing,183.0
skiing,tvshows_drama_actor_hollywood,22.0
skiing,database,5.0
skiing,blogs,44.0
skiing,youtube,378.0
skiing,career_employment,7.0
skiing,tech,162.0
skiing,chemistry,6.0
skiing,wine,21.0
lawyer_legal,dance,13.0
lawyer_legal,wedding,1.0
lawyer_legal,etsy_handmade,3.0
lawyer_legal,radio,17.0
lawyer_legal,motorcycle,1.0
lawyer_legal,meditation,47.0
lawyer_legal,children,5.0
lawyer_legal,developer,5.0
lawyer_legal,linguistics,6.0
lawyer_legal,climatechange,2.0
lawyer_legal,pharma,16.0
lawyer_legal,hunting,2.0
lawyer_legal,writing,67.0
lawyer_legal,humanrights_activism_justice,97.0
lawyer_legal,html,3.0
lawyer_legal,hockey,4.0
lawyer_legal,teaching,17.0
lawyer_legal,filmfestival,7.0
lawyer_legal,ceo,192.0
lawyer_legal,automotive,13.0
lawyer_legal,horror,4.0
lawyer_legal,jazz,4.0
lawyer_legal,sport_football,39.0
lawyer_legal,mathematics,5.0
lawyer_legal,investor,77.0
lawyer_legal,literacy,9.0
lawyer_legal,comedy_funny,77.0
lawyer_legal,baking,9.0
lawyer_legal,mobile_smartphone,143.0
lawyer_legal,university,40.0
lawyer_legal,rapper,13.0
lawyer_legal,democrat,61.0
lawyer_legal,jokes,31.0
lawyer_legal,architecture,14.0
lawyer_legal,branding,413.0
lawyer_legal,energy,62.0
lawyer_legal,toys,4.0
lawyer_legal,politics_news,656.0
lawyer_legal,mac_iphone,45.0
lawyer_legal,college,16.0
lawyer_legal,publishing_literature,24.0
lawyer_legal,skateboarding,2.0
lawyer_legal,insurance,159.0
lawyer_legal,php,3.0
lawyer_legal,sociology,15.0
lawyer_legal,banking,32.0
lawyer_legal,multimedia,27.0
lawyer_legal,religion,10.0
lawyer_legal,innovation,124.0
lawyer_legal,dating,17.0
lawyer_legal,racing,2.0
lawyer_legal,biology,9.0
lawyer_legal,highered,14.0
lawyer_legal,nature,8.0
lawyer_legal,marketing,1018.0
lawyer_legal,dental,3.0
lawyer_legal,anthropology,4.0
lawyer_legal,management,108.0
lawyer_legal,baseball,54.0
lawyer_legal,drums,2.0
lawyer_legal,realitytv,49.0
lawyer_legal,rugby,6.0
lawyer_legal,theatre_theater,10.0
lawyer_legal,vegetarian,1.0
lawyer_legal,running,26.0
lawyer_legal,psychology_mentalhealth,20.0
lawyer_legal,magazine,66.0
lawyer_legal,advertising,64.0
lawyer_legal,hospitality,46.0
lawyer_legal,documentary,10.0
lawyer_legal,cancer,14.0
lawyer_legal,geography,9.0
lawyer_legal,airlines_aviation,128.0
lawyer_legal,weather,41.0
lawyer_legal,neuroscience,6.0
lawyer_legal,pregnancy,1.0
lawyer_legal,sustainability_ecology,82.0
lawyer_legal,basketball,46.0
lawyer_legal,cycling,6.0
lawyer_legal,housing,18.0
lawyer_legal,tennis,16.0
lawyer_legal,perl,1.0
lawyer_legal,beer,21.0
lawyer_legal,exercise_fitness,23.0
lawyer_legal,restaurant_dining,74.0
lawyer_legal,nutrition,6.0
lawyer_legal,jewish,38.0
lawyer_legal,wrestling,13.0
lawyer_legal,healthcare_medicine,79.0
lawyer_legal,army_military_veteran,3.0
lawyer_legal,construction,834.0
lawyer_legal,charity_philanthropy,34.0
lawyer_legal,ruby,1.0
lawyer_legal,piano,8.0
lawyer_legal,reporter,74.0
lawyer_legal,ipad,30.0
lawyer_legal,publicrelations,273.0
lawyer_legal,beauty_fashion_shopping,24.0
lawyer_legal,comics,9.0
lawyer_legal,recipes_cooking,19.0
lawyer_legal,marriage,7.0
lawyer_legal,linux_opensource,23.0
lawyer_legal,newspaper,322.0
lawyer_legal,trading,23.0
lawyer_legal,hacking,52.0
lawyer_legal,realestate,11.0
lawyer_legal,history,37.0
lawyer_legal,astronomy_physics,76.0
lawyer_legal,liberal,73.0
lawyer_legal,nursing,39.0
lawyer_legal,cinema,8.0
lawyer_legal,screenwriter,16.0
lawyer_legal,engineering,5.0
lawyer_legal,accounting,524.0
lawyer_legal,outdoors_hiking,5.0
lawyer_legal,poverty,13.0
lawyer_legal,author,107.0
lawyer_legal,homeschool_school,8.0
lawyer_legal,peace,3.0
lawyer_legal,storage,9.0
lawyer_legal,poetry,45.0
lawyer_legal,romance,4.0
lawyer_legal,buddhism,27.0
lawyer_legal,animation,1.0
lawyer_legal,finance_economics,441.0
lawyer_legal,gambling,131.0
lawyer_legal,yoga,53.0
lawyer_legal,photography,16.0
lawyer_legal,anime,6.0
lawyer_legal,gaming,3.0
lawyer_legal,poker,9.0
lawyer_legal,philosophy,17.0
lawyer_legal,musician_singer,56.0
lawyer_legal,director,2.0
lawyer_legal,parenting,31.0
lawyer_legal,food_chef,34.0
lawyer_legal,climbing,6.0
lawyer_legal,magician,7.0
lawyer_legal,lesbian,7.0
lawyer_legal,surfing,1.0
lawyer_legal,tvshows_drama_actor_hollywood,116.0
lawyer_legal,database,2.0
lawyer_legal,blogs,160.0
lawyer_legal,youtube,89.0
lawyer_legal,career_employment,99.0
lawyer_legal,tech,1082.0
lawyer_legal,wine,102.0
children,wedding,4.0
children,skiing,1.0
children,astrology,2.0
children,linguistics,2.0
children,climatechange,19.0
children,pharma,58.0
children,flash,1.0
children,writing,37.0
children,humanrights_activism_justice,507.0
children,hockey,115.0
children,teaching,233.0
children,piano,2.0
children,ceo,40.0
children,automotive,50.0
children,horror,5.0
children,sport_football,94.0
children,publicrelations,47.0
children,investor,11.0
children,literacy,550.0
children,comedy_funny,95.0
children,dating,30.0
children,baking,46.0
children,mobile_smartphone,140.0
children,university,17.0
children,rapper,41.0
children,democrat,65.0
children,jokes,8.0
children,architecture,12.0
children,gardening,38.0
children,branding,48.0
children,energy,8.0
children,toys,35.0
children,politics_news,436.0
children,mac_iphone,4.0
children,meditation,24.0
children,college,21.0
children,publishing_literature,176.0
children,skateboarding,10.0
children,agriculture,51.0
children,insurance,22.0
children,sociology,8.0
children,banking,21.0
children,multimedia,6.0
children,religion,5.0
children,innovation,44.0
children,islam,7.0
children,racing,65.0
children,highered,3.0
children,nature,21.0
children,marketing,134.0
children,dental,18.0
children,guitar,26.0
children,management,11.0
children,baseball,26.0
children,drums,21.0
children,realitytv,74.0
children,anthropology,2.0
children,rugby,19.0
children,theatre_theater,7.0
children,vegetarian,10.0
children,running,15.0
children,psychology_mentalhealth,39.0
children,magazine,68.0
children,advertising,24.0
children,hospitality,38.0
children,documentary,32.0
children,swimming,9.0
children,cancer,528.0
children,geography,15.0
children,airlines_aviation,83.0
children,weather,6.0
children,composer,5.0
children,neuroscience,8.0
children,pregnancy,217.0
children,sustainability_ecology,33.0
children,basketball,101.0
children,cycling,13.0
children,housing,21.0
children,tennis,18.0
children,screenwriter,49.0
children,beer,17.0
children,exercise_fitness,120.0
children,restaurant_dining,191.0
children,nutrition,172.0
children,jewish,16.0
children,wrestling,22.0
children,healthcare_medicine,174.0
children,army_military_veteran,8.0
children,construction,4.0
children,charity_philanthropy,955.0
children,reporter,29.0
children,ipad,11.0
children,beauty_fashion_shopping,40.0
children,genealogy,9.0
children,comics,18.0
children,recipes_cooking,30.0
children,marriage,29.0
children,newspaper,437.0
children,trading,13.0
children,realestate,3.0
children,history,33.0
children,astronomy_physics,10.0
children,liberal,52.0
children,nursing,67.0
children,cinema,5.0
children,engineering,7.0
children,accounting,2.0
children,outdoors_hiking,6.0
children,poverty,420.0
children,author,184.0
children,homeschool_school,174.0
children,peace,18.0
children,poetry,26.0
children,romance,7.0
children,buddhism,23.0
children,animation,4.0
children,finance_economics,59.0
children,gambling,5.0
children,yoga,26.0
children,photography,19.0
children,anime,1.0
children,gaming,45.0
children,poker,6.0
children,philosophy,25.0
children,musician_singer,324.0
children,director,24.0
children,parenting,1441.0
children,food_chef,75.0
children,climbing,6.0
children,magician,18.0
children,lesbian,50.0
children,surfing,7.0
children,tvshows_drama_actor_hollywood,396.0
children,blogs,71.0
children,youtube,94.0
children,career_employment,24.0
children,tech,140.0
children,chemistry,2.0
children,wine,32.0
developer,radio,6.0
developer,meditation,23.0
developer,geography,39.0
developer,linguistics,102.0
developer,climatechange,1.0
developer,pharma,5.0
developer,flash,1490.0
developer,writing,56.0
developer,humanrights_activism_justice,16.0
developer,html,5167.0
developer,hockey,1.0
developer,filmfestival,3.0
developer,ceo,244.0
developer,automotive,14.0
developer,photography,41.0
developer,sport_football,17.0
developer,investor,270.0
developer,comedy_funny,69.0
developer,baking,8.0
developer,mobile_smartphone,371.0
developer,university,9.0
developer,rapper,15.0
developer,democrat,27.0
developer,jokes,12.0
developer,architecture,14.0
developer,branding,98.0
developer,energy,4.0
developer,toys,10.0
developer,politics_news,39.0
developer,mac_iphone,1669.0
developer,trading,10.0
developer,publishing_literature,39.0
developer,skateboarding,18.0
developer,insurance,13.0
developer,sociology,66.0
developer,banking,76.0
