Name,Original Category,Original Category Place,Assigned Category,Assigned Category Place,Competing Categories,Details
yogadork,yoga,2,yoga,2,2,"meditation,55,yoga,2"
YogaNews,yoga,3,yoga,3,2,"meditation,398,yoga,3"
CoraYoga,yoga,5,yoga,5,3,"meditation,38,buddhism,109,yoga,5"
Virtual_Yoga,yoga,4,yoga,4,2,"meditation,181,yoga,4"
Gaiam,yoga,7,yoga,7,3,"meditation,317,fitness,648,yoga,7"
yogarevelation,yoga,19,yoga,19,2,"meditation,198,yoga,19"
MyYogaOnline,yoga,6,yoga,6,2,"fitness,804,yoga,6"
IntegralYogaMag,yoga,22,yoga,22,1,"yoga,22"
Yoga_Journal,yoga,1,yoga,1,5,"running,947,meditation,10,magazine,365,fitness,146,yoga,1"
LAYOGAMAGAZINE,yoga,23,yoga,23,1,"yoga,23"
BobWeisenberg,yoga,16,yoga,16,2,"buddhism,600,yoga,16"
YogaBear,yoga,14,yoga,14,3,"meditation,196,cancer,323,yoga,14"
YogaUpdates,yoga,12,yoga,12,2,"fitness,976,yoga,12"
TaraStiles,yoga,9,yoga,9,3,"meditation,854,fitness,573,yoga,9"
YogaDirect,yoga,36,yoga,36,1,"yoga,36"
yogaweb,yoga,13,yoga,13,2,"meditation,220,yoga,13"
yogafinds,yoga,30,yoga,30,3,"meditation,397,fitness,258,yoga,30"
YogaTag,yoga,42,yoga,42,2,"fitness,357,yoga,42"
FlyingYogini,yoga,25,yoga,25,1,"yoga,25"
MandukaYoga,yoga,15,yoga,15,1,"yoga,15"
IntegralHack,yoga,78,yoga,78,2,"buddhism,400,yoga,78"
yogasanctuary,yoga,72,yoga,72,1,"yoga,72"
whollyyoga,yoga,31,yoga,31,2,"buddhism,920,yoga,31"
everythingyoga,yoga,18,yoga,18,3,"meditation,205,fitness,758,yoga,18"
lotuspad,yoga,41,yoga,41,2,"buddhism,893,yoga,41"
anusarafriend,yoga,8,yoga,8,2,"meditation,433,yoga,8"
innerspaceyoga,yoga,47,yoga,47,2,"buddhism,886,yoga,47"
unitedyogis,yoga,60,yoga,60,1,"yoga,60"
skyyogastudio,yoga,57,yoga,57,2,"fitness,433,yoga,57"
elephantjournal,yoga,10,yoga,10,6,"sustainability,82,religion,969,meditation,15,buddhism,14,ecology,284,yoga,10"
Yoga_Hive,yoga,58,meditation,46,2,"meditation,46,yoga,58"
KripaluCenter,yoga,20,yoga,20,2,"meditation,458,yoga,20"
bendyoga,yoga,71,yoga,71,1,"yoga,71"
yogadeals,yoga,52,yoga,52,1,"yoga,52"
YogaMamaUK,yoga,64,yoga,64,1,"yoga,64"
shareyoga,yoga,90,meditation,87,2,"meditation,87,yoga,90"
stillyoga,yoga,53,yoga,53,1,"yoga,53"
YogaVibes,yoga,48,yoga,48,2,"meditation,390,yoga,48"
rodney_yee,yoga,21,yoga,21,2,"meditation,404,yoga,21"
yogoer,yoga,65,yoga,65,2,"meditation,405,yoga,65"
OMyoga,yoga,27,yoga,27,2,"meditation,387,yoga,27"
premapadma,yoga,74,yoga,74,1,"yoga,74"
lululemon,yoga,11,yoga,11,6,"running,134,outdoors,913,shopping,151,fitness,38,fashion,476,yoga,11"
jennyonthelam,yoga,85,yoga,85,1,"yoga,85"
MitziConnell,yoga,63,yoga,63,2,"meditation,136,yoga,63"
FlorianYoga,yoga,109,yoga,109,1,"yoga,109"
CoreConnecting,yoga,39,yoga,39,1,"yoga,39"
faithhunteryoga,yoga,67,yoga,67,2,"exercise,705,yoga,67"
kathrynbudig,yoga,28,yoga,28,2,"exercise,704,yoga,28"
YJEVENTS,yoga,26,yoga,26,1,"yoga,26"
YoGeek,yoga,104,yoga,104,1,"yoga,104"
ShivaRea,yoga,24,yoga,24,2,"meditation,841,yoga,24"
YogaGlo,yoga,34,yoga,34,1,"yoga,34"
ViriamKaur,yoga,140,yoga,140,2,"meditation,824,yoga,140"
Rock_My_Soles,yoga,105,yoga,105,1,"yoga,105"
yisforyogini,yoga,51,yoga,51,1,"yoga,51"
ashdyogi,yoga,103,yoga,103,1,"yoga,103"
holisticyogini,yoga,121,yoga,121,1,"yoga,121"
DonnaKFreeman,yoga,88,yoga,88,1,"yoga,88"
davekennedy,yoga,107,yoga,107,1,"yoga,107"
YYoga,yoga,70,yoga,70,1,"yoga,70"
jodim,yoga,99,yoga,99,1,"yoga,99"
PureYogaHK,yoga,68,yoga,68,1,"yoga,68"
lucyactivewear,yoga,86,yoga,86,3,"shopping,701,fitness,179,yoga,86"
YogaGuide,yoga,17,yoga,17,2,"meditation,304,yoga,17"
yoga_peace,yoga,32,yoga,32,2,"peace,255,yoga,32"
lkaminoff,yoga,93,yoga,93,1,"yoga,93"
BaptisteYoga,yoga,33,yoga,33,1,"yoga,33"
CorePowerYoga,yoga,29,yoga,29,3,"meditation,439,fitness,929,yoga,29"
WellnessYogini,yoga,144,yoga,144,1,"yoga,144"
snowflakeyoga,yoga,149,yoga,149,1,"yoga,149"
yogabrooks,yoga,91,yoga,91,2,"meditation,386,yoga,91"
SwSatchidananda,yoga,40,yoga,40,3,"philosophy,524,meditation,170,yoga,40"
ayogist,yoga,81,yoga,81,2,"meditation,866,yoga,81"
YI_Mag,yoga,44,yoga,44,1,"yoga,44"
yogamomz,yoga,155,yoga,155,1,"yoga,155"
dianecesa,yoga,128,yoga,128,1,"yoga,128"
Durgamaa,yoga,183,yoga,183,3,"pregnancy,637,meditation,947,yoga,183"
sadienardini,yoga,35,yoga,35,1,"yoga,35"
stephanieyogini,yoga,87,yoga,87,1,"yoga,87"
zenpeacekeeper,yoga,119,humanrights,61,5,"humanrights,61,philanthropy,895,buddhism,104,peace,73,yoga,119"
theyogapage,yoga,54,yoga,54,1,"yoga,54"
Urban_Zen,yoga,136,yoga,136,2,"buddhism,409,yoga,136"
DailyCupofYoga,yoga,59,yoga,59,1,"yoga,59"
sevapuri,yoga,137,yoga,137,1,"yoga,137"
JudithYoga,yoga,43,yoga,43,1,"yoga,43"
YogaDelMar,yoga,77,yoga,77,2,"meditation,440,yoga,77"
MindandBodyYoga,yoga,198,yoga,198,2,"meditation,213,yoga,198"
lindsayyoga,yoga,84,yoga,84,2,"meditation,589,yoga,84"
kimvidya,yoga,115,meditation,62,2,"meditation,62,yoga,115"
spoiledyogi,yoga,66,yoga,66,1,"yoga,66"
IyengarYogaNC,yoga,101,yoga,101,2,"meditation,983,yoga,101"
Trikaya,yoga,196,yoga,196,1,"yoga,196"
YogaSutras,yoga,49,yoga,49,1,"yoga,49"
lasara_allen,yoga,162,yoga,162,1,"yoga,162"
LDYoga,yoga,218,yoga,218,1,"yoga,218"
YOGANONYMOUS,yoga,50,yoga,50,1,"yoga,50"
drishtiyoga,yoga,153,yoga,153,1,"yoga,153"
pumayoga,yoga,206,buddhism,107,2,"buddhism,107,yoga,206"
YogaforCynics,yoga,117,yoga,117,2,"meditation,792,yoga,117"
whistleryoga,yoga,214,yoga,214,1,"yoga,214"
IntegralYoga,yoga,38,yoga,38,2,"meditation,495,yoga,38"
YogaClassPlan,yoga,55,yoga,55,2,"meditation,197,yoga,55"
HathaYogaBoy,yoga,45,yoga,45,1,"yoga,45"
ashtangayoga,yoga,61,yoga,61,1,"yoga,61"
yoga_girl_today,yoga,73,yoga,73,2,"meditation,203,yoga,73"
jerseycorn1,yoga,75,yoga,75,1,"yoga,75"
Yoga_Living,yoga,56,yoga,56,2,"meditation,904,yoga,56"
WanderlustFest,yoga,69,yoga,69,1,"yoga,69"
Flowyogamag,yoga,76,yoga,76,1,"yoga,76"
streetyoga,yoga,79,yoga,79,1,"yoga,79"
ARedLotus,yoga,89,yoga,89,1,"yoga,89"
bepresentinc,yoga,94,yoga,94,1,"yoga,94"
AshleyTurner1,yoga,92,yoga,92,1,"yoga,92"
JivamuktiNYC,yoga,95,yoga,95,1,"yoga,95"
YogaTree,yoga,80,yoga,80,1,"yoga,80"
MCYOGI108,yoga,,yoga,97,2,"meditation,852,yoga,97"
yogalivingspace,yoga,83,yoga,83,2,"meditation,394,yoga,83"
OFFTHEMATYOGA,yoga,98,yoga,98,2,"peace,669,yoga,98"
YoginiYates,yoga,100,yoga,100,1,"yoga,100"
ElenaBrower,yoga,82,yoga,82,1,"yoga,82"
itsallyoga_baby,yoga,62,yoga,62,1,"yoga,62"
YogaLifeStyIe,yoga,96,yoga,96,1,"yoga,96"
kassemg,youtube,6,youtube,6,2,"youtube,6,comedy,754"
CharlesTrippy,youtube,7,youtube,7,1,"youtube,7"
ijustine,youtube,3,youtube,3,5,"tech,94,gaming,397,youtube,3,comedy,890,mac,108"
buckhollywood,youtube,5,youtube,5,2,"youtube,5,comedy,804"
smosh,youtube,11,youtube,11,1,"youtube,11"
YouTube,youtube,14,youtube,14,11,"tech,54,magazine,957,youtube,14,news,177,rapper,510,blogs,111,mobile,833,filmfestival,894,mac,843,radio,539,multimedia,291"
PhillyD,youtube,4,youtube,4,2,"youtube,4,comedy,758"
shanedawson,youtube,1,youtube,1,2,"youtube,1,comedy,893"
shaycarl,youtube,2,youtube,2,2,"youtube,2,comedy,945"
RayWJ,youtube,8,youtube,8,4,"funny,679,youtube,8,comedy,459,jokes,911"
davedays,youtube,9,youtube,9,1,"youtube,9"
katilette,youtube,16,youtube,16,1,"youtube,16"
AlliTrippy,youtube,15,youtube,15,1,"youtube,15"
TheRealRyanHiga,youtube,10,youtube,10,1,"youtube,10"
vprincess,youtube,31,youtube,31,1,"youtube,31"
wheezywaiter,youtube,26,youtube,26,1,"youtube,26"
Lisa_Nova,youtube,21,youtube,21,1,"youtube,21"
MysteryGuitarM,youtube,13,youtube,13,1,"youtube,13"
wtcc,youtube,36,youtube,36,1,"youtube,36"
coollike,youtube,12,youtube,12,2,"toys,646,youtube,12"
SmoshIan,youtube,19,youtube,19,2,"youtube,19,vegetarian,786"
hotforwords,youtube,50,youtube,50,3,"composer,996,youtube,50,linguistics,430"
petrilude,youtube,57,youtube,57,2,"youtube,57,beauty,209"
natalietran,youtube,17,youtube,17,1,"youtube,17"
xsparkage,youtube,45,beauty,28,2,"youtube,45,beauty,28"
tyleroakley,youtube,43,youtube,43,1,"youtube,43"
smoshanthony,youtube,18,youtube,18,2,"magician,511,youtube,18"
heynadine,youtube,65,youtube,65,1,"youtube,65"
mmitchelldaviss,youtube,22,youtube,22,2,"youtube,22,vegetarian,853"
TweetTheStation,youtube,28,youtube,28,1,"youtube,28"
brittanitaylor,youtube,24,youtube,24,1,"youtube,24"
supricky06,youtube,82,youtube,82,1,"youtube,82"
jefftakeover,youtube,96,youtube,96,1,"youtube,96"
meekakitty,youtube,23,youtube,23,1,"youtube,23"
kevjumba,youtube,20,youtube,20,1,"youtube,20"
MizzChievouz,youtube,88,beauty,20,2,"youtube,88,beauty,20"
OlgaKay,youtube,30,youtube,30,1,"youtube,30"
AdorianDeck,youtube,84,youtube,84,1,"youtube,84"
AlanDistro,youtube,103,youtube,103,2,"musician,610,youtube,103"
chomikk,youtube,70,youtube,70,1,"youtube,70"
realjohngreen,youtube,25,youtube,25,5,"writing,645,publishing,528,literature,591,youtube,25,author,29"
LucasCruikshank,youtube,29,youtube,29,1,"youtube,29"
hankgreen,youtube,27,youtube,27,1,"youtube,27"
smpfilms,youtube,40,youtube,40,1,"youtube,40"
swiftkaratechop,youtube,35,youtube,35,1,"youtube,35"
HiimRawn,youtube,42,youtube,42,1,"youtube,42"
bobjenz,youtube,176,youtube,176,1,"youtube,176"
Traphik,youtube,33,youtube,33,1,"youtube,33"
juicystar007,youtube,34,youtube,34,2,"youtube,34,beauty,94"
mediocrefilms,youtube,155,youtube,155,2,"youtube,155,director,262"
TobyTurner,youtube,38,youtube,38,1,"youtube,38"
GregoryGorgeous,youtube,112,youtube,112,1,"youtube,112"
DudeNdaEaseOnUp,youtube,99,youtube,99,1,"youtube,99"
soundlyawake,youtube,66,youtube,66,1,"youtube,66"
WhataDayDerek,youtube,41,youtube,41,1,"youtube,41"
TayZonday,youtube,58,youtube,58,1,"youtube,58"
boburnham,youtube,44,youtube,44,3,"funny,249,youtube,44,comedy,83"
LinzLuvs,youtube,39,youtube,39,1,"youtube,39"
thewillofdc,youtube,62,youtube,62,1,"youtube,62"
nalts,youtube,104,youtube,104,2,"pharma,581,youtube,104"
RiceBunny,youtube,32,beauty,31,3,"youtube,32,fashion,740,beauty,31"
makemebad35,youtube,47,youtube,47,1,"youtube,47"
JoeNationTV,youtube,46,youtube,46,1,"youtube,46"
JeepersMedia,youtube,222,youtube,222,2,"toys,521,youtube,222"
thefinebros,youtube,49,youtube,49,1,"youtube,49"
emilynoel83,youtube,160,youtube,160,2,"youtube,160,beauty,208"
Chad_Hurley,youtube,287,ceo,31,4,"tech,71,youtube,287,innovation,516,ceo,31"
meghantonjes,youtube,74,youtube,74,1,"youtube,74"
SoldierKnowBest,youtube,173,youtube,173,2,"tech,724,youtube,173"
ellefowler,youtube,48,youtube,48,2,"youtube,48,beauty,99"
HappySlip,youtube,37,youtube,37,1,"youtube,37"
JonPaula,youtube,137,youtube,137,1,"youtube,137"
macNC40,youtube,233,beauty,212,2,"youtube,233,beauty,212"
thatzak,youtube,168,youtube,168,1,"youtube,168"
KarenAlloy,youtube,55,youtube,55,1,"youtube,55"
rhettmc,youtube,51,youtube,51,1,"youtube,51"
linklamont,youtube,56,youtube,56,1,"youtube,56"
DeniseVlogs,youtube,86,youtube,86,2,"youtube,86,horror,749"
TotallySketch,youtube,59,youtube,59,1,"youtube,59"
YTgossip,youtube,306,youtube,306,1,"youtube,306"
LittlePandaExpr,youtube,275,youtube,275,1,"youtube,275"
SandyCoben,youtube,94,youtube,94,1,"youtube,94"
otherijustine,youtube,52,youtube,52,1,"youtube,52"
Wardere,youtube,276,youtube,276,1,"youtube,276"
DavidDiFranco,youtube,314,mac,274,2,"youtube,314,mac,274"
annoyingorange,youtube,61,youtube,61,2,"funny,744,youtube,61"
ATxB,youtube,295,youtube,295,1,"youtube,295"
ChrisCrocker,youtube,53,youtube,53,2,"realitytv,871,youtube,53"
johnnysmooth,youtube,337,youtube,337,1,"youtube,337"
cyr,youtube,83,youtube,83,1,"youtube,83"
Alphacat,youtube,85,youtube,85,1,"youtube,85"
angryaussie,youtube,334,youtube,334,1,"youtube,334"
Samproof,youtube,357,youtube,357,1,"youtube,357"
xbrookecorex,youtube,262,youtube,262,2,"youtube,262,beauty,351"
theophi1us,youtube,282,youtube,282,1,"youtube,282"
mugglesam,youtube,304,youtube,304,1,"youtube,304"
Slyth66,youtube,385,youtube,385,1,"youtube,385"
DeStorm,youtube,71,youtube,71,1,"youtube,71"
mallow610,youtube,293,youtube,293,1,"youtube,293"
JulianSmithTV,youtube,60,youtube,60,1,"youtube,60"
blueskies,youtube,197,youtube,197,1,"youtube,197"
davidchoimusic,youtube,54,youtube,54,2,"singer,518,youtube,54"
KristinaHorner,youtube,63,youtube,63,2,"musician,601,youtube,63"
AmazingPhil,youtube,67,youtube,67,1,"youtube,67"
Supermac18,youtube,68,youtube,68,1,"youtube,68"
kylesibert,youtube,69,youtube,69,1,"youtube,69"
Strawburry17,youtube,72,youtube,72,1,"youtube,72"
AndrewBravener,youtube,73,youtube,73,1,"youtube,73"
Nanalew,youtube,76,youtube,76,1,"youtube,76"
3sixty5days,youtube,75,youtube,75,1,"youtube,75"
wongfupro,youtube,77,youtube,77,1,"youtube,77"
Onision,youtube,78,youtube,78,1,"youtube,78"
fwong,youtube,79,youtube,79,3,"youtube,79,animation,356,hollywood,991"
shutupbuck,youtube,80,youtube,80,1,"youtube,80"
bubzbeauty,youtube,81,youtube,81,2,"youtube,81,beauty,361"
melissatrippy,youtube,89,youtube,89,1,"youtube,89"
fluffeetalks,youtube,90,youtube,90,1,"youtube,90"
MattG124,youtube,92,youtube,92,1,"youtube,92"
catrific,youtube,95,youtube,95,1,"youtube,95"
nicepeter,youtube,97,youtube,97,1,"youtube,97"
BrettTheIntern,youtube,93,youtube,93,1,"youtube,93"
jeyyounit11,youtube,100,youtube,100,1,"youtube,100"
josephbirdsong,youtube,98,youtube,98,1,"youtube,98"
DulceCandy87,youtube,87,youtube,87,2,"youtube,87,beauty,146"
HautTotes,etsy,3,etsy,3,3,"etsy,3,handmade,8,shopping,951"
SteampunkRings,etsy,2,etsy,2,3,"etsy,2,handmade,10,fashion,512"
isewcute,etsy,5,etsy,5,2,"etsy,5,handmade,470"
88Links,etsy,6,etsy,6,2,"etsy,6,handmade,506"
Classickeepsake,etsy,4,etsy,4,2,"etsy,4,handmade,490"
jessjamesjake,etsy,7,etsy,7,2,"etsy,7,handmade,745"
elfinwear,etsy,12,etsy,12,2,"etsy,12,handmade,550"
crochetgal,etsy,10,etsy,10,2,"etsy,10,handmade,586"
Rain_wheel,etsy,15,handmade,12,2,"etsy,15,handmade,12"
DeadpanAlley,etsy,13,etsy,13,3,"etsy,13,handmade,668,animation,366"
Etsy,etsy,1,etsy,1,7,"etsy,1,wedding,369,handmade,1,shopping,6,blogs,965,fashion,126,beauty,288"
Artdoodads,etsy,23,etsy,23,2,"etsy,23,handmade,582"
littlereddoor,etsy,14,etsy,14,2,"etsy,14,handmade,602"
TialeyVintage,etsy,19,etsy,19,1,"etsy,19"
glorialynnglass,etsy,20,etsy,20,2,"etsy,20,handmade,34"
beachchicken,etsy,16,etsy,16,2,"etsy,16,handmade,29"
Antiquebasket,etsy,24,etsy,24,2,"etsy,24,handmade,32"
MySassyGlass,etsy,29,etsy,29,2,"etsy,29,handmade,622"
TJBdesigns,etsy,25,etsy,25,2,"etsy,25,handmade,568"
BlazingLily,etsy,44,etsy,44,1,"etsy,44"
dutchfeltart,etsy,9,etsy,9,2,"etsy,9,handmade,14"
digitalteacup,etsy,32,etsy,32,2,"etsy,32,handmade,60"
FirenSand,etsy,52,etsy,52,2,"etsy,52,handmade,676"
etsy_love,etsy,31,handmade,21,2,"etsy,31,handmade,21"
battysbath,etsy,22,etsy,22,3,"etsy,22,handmade,28,beauty,493"
ImSoVintage,etsy,48,etsy,48,1,"etsy,48"
daniellexo,etsy,11,etsy,11,2,"etsy,11,handmade,16"
sunbasilgarden,etsy,35,etsy,35,2,"etsy,35,handmade,713"
jenscloset,etsy,17,etsy,17,1,"etsy,17"
thefamilyjewels,etsy,28,etsy,28,2,"etsy,28,handmade,675"
lilacpop,etsy,46,etsy,46,2,"etsy,46,handmade,718"
monikadesign,etsy,18,etsy,18,2,"etsy,18,handmade,601"
dingdong_,etsy,79,etsy,79,1,"etsy,79"
zwzzy,etsy,37,etsy,37,1,"etsy,37"
LMcreation,etsy,55,etsy,55,2,"etsy,55,handmade,77"
absolutelysmall,etsy,38,etsy,38,2,"etsy,38,toys,561"
FrenchPressKnit,etsy,64,etsy,64,2,"etsy,64,handmade,702"
loopdiloops,etsy,71,etsy,71,2,"etsy,71,shopping,370"
Noadi,etsy,45,handmade,42,2,"etsy,45,handmade,42"
indiespotting,etsy,27,handmade,3,2,"etsy,27,handmade,3"
Lunatiger,etsy,113,handmade,56,2,"etsy,113,handmade,56"
SmuTopiaJewelry,etsy,40,etsy,40,2,"etsy,40,handmade,61"
TheGemGals,etsy,39,etsy,39,2,"etsy,39,handmade,631"
DonidoDesigns,etsy,58,etsy,58,2,"etsy,58,handmade,95"
kimscraftyapple,etsy,56,handmade,45,2,"etsy,56,handmade,45"
NiftyKnits,etsy,66,etsy,66,2,"etsy,66,handmade,594"
alibalijeweller,etsy,30,etsy,30,2,"etsy,30,handmade,610"
nightowlcraft,etsy,53,etsy,53,1,"etsy,53"
mysticpieces,etsy,57,etsy,57,2,"etsy,57,handmade,109"
moonofglass,etsy,109,etsy,109,2,"etsy,109,handmade,726"
PinkandWhite67,etsy,123,etsy,123,1,"etsy,123"
ZipitZippers,etsy,83,etsy,83,2,"etsy,83,handmade,135"
redpandajewelry,etsy,50,etsy,50,2,"etsy,50,handmade,51"
lillyella,etsy,49,etsy,49,1,"etsy,49"
EdithBeee,etsy,94,etsy,94,1,"etsy,94"
Needlings,etsy,101,etsy,101,2,"etsy,101,toys,528"
itsastitch,etsy,51,etsy,51,2,"etsy,51,handmade,843"
kotibeth,etsy,81,etsy,81,2,"etsy,81,handmade,761"
marianaypaula,etsy,92,etsy,92,1,"etsy,92"
zomb_etsy,etsy,112,etsy,112,2,"etsy,112,handmade,216"
VanessaMichelle,etsy,93,etsy,93,2,"etsy,93,handmade,941"
littlemissmoon,etsy,103,etsy,103,2,"etsy,103,handmade,664"
sageandgrace,etsy,105,etsy,105,2,"etsy,105,handmade,142"
jessejanes,etsy,86,etsy,86,2,"etsy,86,handmade,115"
Bluegrass_etsy,etsy,104,handmade,81,2,"etsy,104,handmade,81"
thewovenwolf,etsy,65,etsy,65,3,"etsy,65,handmade,900,fashion,692"
SurrendrDorothy,etsy,67,etsy,67,1,"etsy,67"
hellcatvintage,etsy,118,etsy,118,1,"etsy,118"
SouthPawStudios,etsy,88,etsy,88,2,"etsy,88,handmade,111"
jedwardsdesigns,etsy,128,etsy,128,1,"etsy,128"
mrsbaubles,etsy,108,etsy,108,1,"etsy,108"
Shes_So_Crafty,etsy,163,handmade,75,2,"etsy,163,handmade,75"
TotusMel,etsy,111,etsy,111,1,"etsy,111"
stoopidgerl,etsy,73,etsy,73,2,"etsy,73,handmade,170"
ArtMind,etsy,54,handmade,35,2,"etsy,54,handmade,35"
steamteam,etsy,68,etsy,68,2,"etsy,68,handmade,968"
alexandrakeller,etsy,61,handmade,58,2,"etsy,61,handmade,58"
Huayruro,etsy,91,etsy,91,1,"etsy,91"
FloradoraInc,etsy,121,etsy,121,1,"etsy,121"
moonangelnay,etsy,114,etsy,114,2,"etsy,114,handmade,136"
bettybubble,etsy,90,etsy,90,1,"etsy,90"
MadMaggieDesign,etsy,136,handmade,116,2,"etsy,136,handmade,116"
htjewels,etsy,188,etsy,188,1,"etsy,188"
glamasaurus,etsy,87,etsy,87,2,"etsy,87,handmade,91"
ljlhdesigns,etsy,96,etsy,96,1,"etsy,96"
Lunestudio,etsy,177,etsy,177,1,"etsy,177"
RanaNeida,etsy,62,etsy,62,1,"etsy,62"
glowingglass1,etsy,115,etsy,115,2,"etsy,115,handmade,839"
retrothreadz,etsy,124,etsy,124,1,"etsy,124"
CaraScrapNStamp,etsy,120,etsy,120,1,"etsy,120"
artistico,etsy,80,etsy,80,1,"etsy,80"
modernemotive,etsy,116,handmade,106,2,"etsy,116,handmade,106"
kirevi8_etsy,etsy,159,handmade,94,3,"etsy,159,handmade,94,fashion,727"
lalesema,etsy,172,etsy,172,1,"etsy,172"
jmliss,etsy,85,etsy,85,1,"etsy,85"
AriaImages,etsy,130,etsy,130,1,"etsy,130"
plaidpony,etsy,140,etsy,140,1,"etsy,140"
PetitPoulailler,etsy,78,etsy,78,1,"etsy,78"
BellaOriginals,etsy,74,handmade,53,2,"etsy,74,handmade,53"
tinymeat,etsy,132,etsy,132,1,"etsy,132"
aquarianbath,etsy,98,etsy,98,2,"etsy,98,gardening,329"
ByHappyGoLicky,etsy,76,etsy,76,2,"etsy,76,handmade,613"
EtsyTwitrTeam,etsy,33,etsy,33,2,"etsy,33,handmade,502"
lizzibooonetsy,etsy,97,etsy,97,2,"etsy,97,handmade,577"
CraftAssistant,etsy,77,etsy,77,2,"etsy,77,handmade,564"
mamlamarquise,etsy,100,etsy,100,2,"etsy,100,handmade,782"
ErikaPrice,etsy,99,etsy,99,3,"etsy,99,handmade,100,shopping,417"
Blackenedruby,etsy,43,etsy,43,2,"etsy,43,handmade,446"
EverythingEtsy,etsy,26,etsy,26,2,"etsy,26,handmade,482"
TexDolly,poker,2,poker,2,2,"poker,2,gambling,226"
phil_hellmuth,poker,3,poker,3,2,"poker,3,gambling,7"
RealKidPoker,poker,1,poker,1,2,"poker,1,gambling,96"
philivey,poker,4,poker,4,2,"poker,4,gambling,119"
barrygreenstein,poker,5,poker,5,2,"poker,5,gambling,283"
Erik_Seidel,poker,10,poker,10,1,"poker,10"
howardhlederer,poker,7,poker,7,2,"poker,7,gambling,302"
themouthmatusow,poker,6,poker,6,1,"poker,6"
AnnieDuke,poker,12,poker,12,1,"poker,12"
Andy_Bloch,poker,16,poker,16,1,"poker,16"
WSOP,poker,8,poker,8,2,"poker,8,gambling,225"
joesebok,poker,20,poker,20,4,"poker,20,gambling,62,management,69,radio,204"
PokerNews,poker,17,poker,17,2,"poker,17,gambling,412"
REALJenHarman,poker,9,poker,9,2,"poker,9,gambling,303"
VanessaRousso,poker,14,poker,14,1,"poker,14"
TomDwan,poker,11,poker,11,1,"poker,11"
RealPhilLaak,poker,13,poker,13,1,"poker,13"
TheGrinder44,poker,24,poker,24,1,"poker,24"
dwpoker,poker,26,poker,26,1,"poker,26"
ToddBrunson,poker,21,poker,21,1,"poker,21"
BrokeLivingJRB,poker,25,poker,25,3,"realitytv,451,poker,25,gambling,287"
Annette_15,poker,19,poker,19,1,"poker,19"
PokerStars,poker,15,poker,15,3,"gaming,637,poker,15,gambling,307"
MagicAntonio,poker,18,poker,18,1,"poker,18"
TheScottyNguyen,poker,27,poker,27,1,"poker,27"
SavagePoker,poker,35,poker,35,1,"poker,35"
LuckBoxJuanda,poker,22,poker,22,1,"poker,22"
olegsmith,poker,29,poker,29,2,"poker,29,gambling,273"
JasonMercier,poker,23,poker,23,1,"poker,23"
bluffmagazine,poker,34,poker,34,1,"poker,34"
MariaHo,poker,38,poker,38,2,"realitytv,483,poker,38"
EdogPoker,poker,31,poker,31,1,"poker,31"
Liv_Boeree,poker,28,poker,28,1,"poker,28"
ESPN_Poker,poker,32,poker,32,2,"poker,32,gambling,229"
TiffnyMichelle,poker,46,poker,46,1,"poker,46"
wptliveupdates,poker,56,poker,56,1,"poker,56"
AllenKessler,poker,64,poker,64,1,"poker,64"
PhilGalfond,poker,30,poker,30,1,"poker,30"
Roothlus,poker,53,poker,53,1,"poker,53"
BoostedJ,poker,55,poker,55,2,"poker,55,gambling,304"
AllenCunningham,poker,36,poker,36,1,"poker,36"
evybabee,poker,37,poker,37,1,"poker,37"
CMONEYMAKER,poker,57,poker,57,1,"poker,57"
Ali_Nejad,poker,47,poker,47,3,"poker,47,news,625,gambling,57"
WorldPokerTour,poker,43,poker,43,2,"poker,43,gambling,240"
KaraOTR,poker,41,poker,41,1,"poker,41"
Patrik_Antonius,poker,33,poker,33,1,"poker,33"
JustinBonomo,poker,44,poker,44,1,"poker,44"
JeffMadsenobv,poker,50,poker,50,1,"poker,50"
ppapoker,poker,59,poker,59,1,"poker,59"
HuckleberrySeed,poker,39,poker,39,2,"poker,39,gambling,277"
thehitwoman,poker,48,poker,48,1,"poker,48"
PrahladFriedman,poker,51,poker,51,1,"poker,51"
shaundeeb,poker,60,poker,60,1,"poker,60"
PokerStarsBlog,poker,40,poker,40,1,"poker,40"
elkypoker,poker,45,poker,45,1,"poker,45"
RaSZi,poker,49,poker,49,1,"poker,49"
ShannonElizab,poker,67,poker,67,4,"actor,172,poker,67,gambling,107,hollywood,455"
Kwickfish,poker,65,poker,65,1,"poker,65"
EricMizrachi,poker,76,poker,76,1,"poker,76"
PokerRoad,poker,77,poker,77,1,"poker,77"
gus_hansen,poker,42,poker,42,1,"poker,42"
basebaldy,poker,71,poker,71,1,"poker,71"
wickedchops,poker,74,poker,74,1,"poker,74"
Pokerati,poker,87,poker,87,1,"poker,87"
LaceyJones,poker,58,poker,58,1,"poker,58"
back2backflack,poker,66,poker,66,1,"poker,66"
KristyArnett,poker,89,poker,89,1,"poker,89"
pokerkat,poker,69,poker,69,1,"poker,69"
LizLieu,poker,62,poker,62,1,"poker,62"
FossilMan,poker,63,poker,63,1,"poker,63"
NormanChad,poker,54,poker,54,1,"poker,54"
Jennicide,poker,75,poker,75,1,"poker,75"
VictoriaCoren,poker,61,poker,61,3,"funny,543,poker,61,comedy,648"
