0,0.0494505494505
1,0.456722508591
2,0.151785714286
3,0.0946704067321
4,0.266005733397
5,0.481397738952
6,0.183147485798
7,0.191380625477
8,0.341683168317
9,0.385531135531
10,0.389398326898
11,0.383434343434
12,0.447368421053
13,0.306808419244
14,0.446980854197
15,0.377474747475
16,0.248419797257
17,0.478811881188
18,0.325669183253
19,0.444166911549
20,0.44794887652
21,0.0722846441948
22,0.15608003108
23,0.37260687123
24,0.395890788748
25,0.10332278481
26,0.22962962963
27,0.135735650192
28,0.223546944858
29,0.191563223227
30,0.125760286225
31,0.371825989544
32,0.228612657184
33,0.276847079038
34,0.318217821782
35,0.218203170875
36,0.30603960396
37,0.42801980198
38,0.0887230514096
39,0.35508142651
40,0.22418879056
41,0.152871148459
42,0.339393939394
43,0.0810142238714
44,0.260808080808
45,0.4412001287
46,0.200911854103
47,0.247261345853
48,0.293532338308
49,0.291995614035
50,0.157689880076
51,0.19045191981
52,0.474141414141
53,0.640041827542
54,0.384429824561
55,0.272727272727
56,0.280482897384
57,0.467599410898
58,0.441280566281
59,0.366301546392
60,0.272551546392
61,0.505758027368
62,0.377299724757
63,0.26696129957
64,0.230453667954
65,0.492829900839
66,0.111870100784
67,0.220971302428
68,0.241771159875
69,0.080031988189
70,0.128875968992
71,0.183634020619
72,0.287758478081
73,0.4127843987
74,0.469595959596
75,0.344513457557
76,0.24116265414
77,0.11603960396
78,0.275964187328
79,0.101170568562
80,0.0868599791014
81,0.357742853272
82,0.400838709677
83,0.221809936096
84,0.280265339967
85,0.312754804892
86,0.0707070707071
87,0.273743395204
88,0.155182072829
89,0.0245778394633
90,0.401680672269
91,0.13590391909
92,0.228246753247
93,0.168604651163
94,0.367171717172
95,0.498191509614
96,0.334709546574
97,0.198515769944
98,0.414158415842
99,0.194257425743
100,0.1466442247
101,0.380099009901
102,0.2328892372
103,0.165138423558
104,0.224090038314
105,0.399192356939
106,0.346262626263
107,0.296111665005
108,0.0379775795013
109,0.280403135498
110,0.154218388386
111,0.202535559678
112,0.288337628866
113,0.100273597811
114,0.0746536072623
115,0.394144144144
116,0.387652030509
117,0.215069078479
118,0.323131313131
119,0.443298969072
120,0.20721051772
121,0.428088090551
122,0.330312407899
123,0.250204081633
124,0.529104037725
125,0.420997264885
126,0.416129725086
127,0.216810435514
128,0.359393939394
129,0.396137617657
130,0.317151102865
131,0.442319848293
132,0.268939393939
133,0.0888050135308
134,0.192410905968
135,0.26530442035
136,0.479108910891
137,0.494064922481
138,0.289115011202
139,0.472727272727
140,0.354385964912
