Name,Original Category,Original Category Place,Assigned Category,Assigned Category Place,Competing Categories,Details
britishmuseum,history,14,history,14,2,"history,14,archaeology,40"
TheHistoryBrew,history,15,history,15,2,"history,15,archaeology,139"
ihr_history,history,16,history,16,1,"history,16"
CapitolHistory,history,17,history,17,1,"history,17"
UkNatArchives,history,18,history,18,2,"genealogy,71,history,18"
thehistoryguy,history,19,history,19,1,"history,19"
dayinhistory,history,20,history,20,1,"history,20"
NYHistory,history,21,history,21,1,"history,21"
librarycongress,history,22,history,22,5,"genealogy,141,publishing_literature,88,history,22,teaching,108,literacy,52"
TwtsFromHistory,history,23,history,23,1,"history,23"
historyinanhour,history,24,history,24,2,"history,24,archaeology,197"
archaeologynews,history,25,archaeology,3,3,"anthropology,194,history,25,archaeology,3"
historynetwork,history,26,history,26,1,"history,26"
TheHistoryWoman,history,27,history,27,1,"history,27"
smithsonian,history,28,history,28,3,"anthropology,131,history,28,archaeology,96"
MedievalWorld,history,29,history,29,1,"history,29"
HouseHistorian,history,30,history,30,1,"history,30"
AntiquiTweet,history,31,archaeology,12,2,"history,31,archaeology,12"
dancohen,history,32,history,32,1,"history,32"
HISTORYmag,history,33,history,33,1,"history,33"
TimesArchive,history,34,history,34,1,"history,34"
TweetsofOld,history,35,history,35,1,"history,35"
EMhistblog,history,36,history,36,1,"history,36"
WWarII,history,37,history,37,1,"history,37"
EnglishHeritage,history,38,history,38,2,"history,38,archaeology,98"
explorehistory,history,39,history,39,1,"history,39"
histdetectives,history,40,history,40,1,"history,40"
ArchaeologyDN,history,41,archaeology,2,3,"anthropology,88,history,41,archaeology,2"
HistoryTimes,history,42,history,42,1,"history,42"
AHAhistorians,history,43,history,43,1,"history,43"
NatGeo,history,44,geography,2,12,"biology,93,nature,3,tvshows_drama_actor_hollywood,128,multimedia,91,photography,97,magazine,61,outdoors_hiking,62,charity_philanthropy,93,history,44,newspaper,199,geography,2,archaeology,131"
HistoryCompass,history,45,history,45,1,"history,45"
SmithsonianMag,history,46,history,46,2,"history,46,archaeology,123"
TheWomensMuseum,history,47,history,47,1,"history,47"
HistoryOfAll,history,48,history,48,1,"history,48"
WorldHistory101,history,49,history,49,1,"history,49"
historycarnival,history,50,history,50,1,"history,50"
Historypin,history,51,history,51,1,"history,51"
ushistorysite,history,52,history,52,1,"history,52"
britishlibrary,history,53,history,53,1,"history,53"
RealTimeWWII,history,54,history,54,1,"history,54"
cambUP_History,history,55,history,55,2,"university,171,history,55"
timelines,history,56,history,56,1,"history,56"
europeanhistory,history,57,history,57,1,"history,57"
tannerritchie,history,58,history,58,1,"history,58"
publichistorian,history,59,history,59,1,"history,59"
archaeologymag,history,60,archaeology,1,3,"anthropology,149,history,60,archaeology,1"
LondonHistorian,history,61,history,61,1,"history,61"
samuelpepys,history,62,history,62,1,"history,62"
PatriotCast,history,63,history,63,1,"history,63"
Wendell_Howe,history,64,history,64,2,"anthropology,125,history,64"
archivesnews,history,65,history,65,2,"genealogy,93,history,65"
MisterHistory,history,66,history,66,1,"history,66"
besthistoryweb,history,67,history,67,1,"history,67"
RagLinen,history,68,history,68,1,"history,68"
historicalwomen,history,69,history,69,1,"history,69"
historicaltweet,history,70,history,70,1,"history,70"
worldhistory,history,71,history,71,1,"history,71"
katrinagulliver,history,72,history,72,1,"history,72"
connecthistory,history,73,history,73,1,"history,73"
foundhistory,history,74,history,74,1,"history,74"
I_W_M,history,75,history,75,1,"history,75"
lucyinglis,history,76,history,76,1,"history,76"
MissedinHistory,history,77,history,77,1,"history,77"
HolocaustMuseum,history,78,jewish,28,2,"jewish,28,history,78"
JQAdams_MHS,history,79,history,79,1,"history,79"
ArchiveAtBBC,history,80,history,80,1,"history,80"
archeology101,history,81,archaeology,67,2,"history,81,archaeology,67"
greathistory_,history,82,history,82,1,"history,82"
The18thCentury,history,83,history,83,1,"history,83"
HistoryMatters,history,84,history,84,1,"history,84"
mnhs,history,85,history,85,1,"history,85"
c_katsari,history,86,archaeology,78,2,"history,86,archaeology,78"
myHNN,history,87,history,87,1,"history,87"
mohistorymuseum,history,88,history,88,1,"history,88"
NASAhistory,history,89,history,89,2,"astronomy_physics,137,history,89"
brooklynhistory,history,90,history,90,1,"history,90"
Amanda_Vickery,history,91,history,91,1,"history,91"
CanadasHistory,history,92,history,92,1,"history,92"
historyscientis,history,93,history,93,1,"history,93"
lexhistory,history,94,history,94,1,"history,94"
VHStudio,history,95,history,95,1,"history,95"
MedievalWall,history,96,history,96,1,"history,96"
RoutledgeHist,history,97,history,97,1,"history,97"
History_Now,history,98,history,98,1,"history,98"
tenementmuseum,history,99,history,99,1,"history,99"
adrianmurdoch,history,100,archaeology,36,2,"history,100,archaeology,36"
HistoryNeedsYou,history,101,history,101,1,"history,101"
WWHistory,history,102,history,102,1,"history,102"
teachinghistory,history,103,history,103,1,"history,103"
JustinPollard,history,104,history,104,1,"history,104"
historywebuk,history,105,history,105,1,"history,105"
HistoryCenter,history,106,history,106,1,"history,106"
History_Hub,history,107,history,107,1,"history,107"
Daily_History,history,108,history,108,1,"history,108"
WomenOfHistory,history,109,history,109,1,"history,109"
AnneBoleynFiles,history,110,history,110,1,"history,110"
BibliOdyssey,history,111,history,111,1,"history,111"
History_Hunters,history,112,archaeology,49,2,"history,112,archaeology,49"
historyancient,history,113,history,113,2,"history,113,archaeology,200"
HistoryDaily,history,114,history,114,1,"history,114"
thehistory,history,115,history,115,1,"history,115"
_Womens_history,history,116,history,116,1,"history,116"
BNArchive,history,117,history,117,1,"history,117"
history_prog,history,118,history,118,1,"history,118"
ukwarcabinet,history,119,history,119,1,"history,119"
beckyfh,history,120,history,120,1,"history,120"
HistoricalJunky,history,121,history,121,1,"history,121"
VictorianLondon,history,122,history,122,1,"history,122"
EJBrand,history,123,history,123,1,"history,123"
SmithsonianCW,history,124,history,124,1,"history,124"
fordstheatre,history,125,history,125,1,"history,125"
OhioHistory,history,126,history,126,1,"history,126"
tudortutor,history,127,history,127,1,"history,127"
AFBurialGrndNPS,history,128,history,128,1,"history,128"
vahistorical,history,129,history,129,1,"history,129"
archiveshub,history,130,history,130,1,"history,130"
WhiteHouseHstry,history,131,history,131,1,"history,131"
historynews,history,132,history,132,1,"history,132"
ShireHistories,history,133,history,133,1,"history,133"
GLIAmericanHist,history,134,history,134,1,"history,134"
clioweb,history,135,history,135,1,"history,135"
GeorgianWomen,history,136,history,136,1,"history,136"
HistoryMuseum,history,137,history,137,1,"history,137"
usahistory,history,138,history,138,1,"history,138"
DansHistoryFact,history,139,history,139,1,"history,139"
sharon_howard,history,140,history,140,1,"history,140"
past_is_present,history,141,history,141,1,"history,141"
CurrentArchaeo,history,142,archaeology,6,2,"history,142,archaeology,6"
AASLH,history,143,history,143,1,"history,143"
AmericanHistFF,history,144,history,144,1,"history,144"
cspanhistory,history,145,history,145,1,"history,145"
womenshistory,history,146,history,146,1,"history,146"
MedievalArchive,history,147,history,147,1,"history,147"
newsinhistory,history,148,history,148,1,"history,148"
C16history,history,149,history,149,1,"history,149"
History_books,history,150,history,150,1,"history,150"
AncientDigger,history,151,archaeology,24,3,"anthropology,107,history,151,archaeology,24"
jntribolo,history,152,archaeology,23,2,"history,152,archaeology,23"
AMNH,history,153,history,153,1,"history,153"
DaintyBallerina,history,154,history,154,1,"history,154"
theretronaut,history,155,history,155,1,"history,155"
quackwriter,history,156,history,156,1,"history,156"
MedievalMss,history,157,history,157,1,"history,157"
TimHitchcock,history,158,history,158,1,"history,158"
Guggenheim,history,159,architecture,75,2,"history,159,architecture,75"
VOTPnews,history,160,archaeology,42,2,"history,160,archaeology,42"
ActiveHist,history,161,history,161,1,"history,161"
Stonehengeinfo,history,162,archaeology,92,2,"history,162,archaeology,92"
wceberly,history,163,history,163,1,"history,163"
grumpyhistorian,history,164,history,164,1,"history,164"
halbion,history,165,history,165,1,"history,165"
metmuseum,history,166,history,166,1,"history,166"
NS_Archives,history,167,history,167,1,"history,167"
LookBackMaps,history,168,history,168,1,"history,168"
mercpol,history,169,history,169,1,"history,169"
HistoryNet,history,170,history,170,1,"history,170"
LAhistory,history,171,history,171,1,"history,171"
historying,history,172,history,172,1,"history,172"
museumnerd,history,173,history,173,1,"history,173"
HistoryTweet,history,174,history,174,1,"history,174"
MuseumofLondon,history,175,archaeology,169,2,"history,175,archaeology,169"
yesteeyear,history,176,history,176,1,"history,176"
LdnMetArchives,history,177,history,177,1,"history,177"
TJMonticello,history,178,history,178,1,"history,178"
hist_enthusiast,history,179,history,179,1,"history,179"
OldPostcards,history,180,history,180,1,"history,180"
bletchleypark,history,181,history,181,1,"history,181"
facinghistory,history,182,history,182,1,"history,182"
Tetens,history,183,history,183,1,"history,183"
myHistoryMuseum,history,184,history,184,1,"history,184"
Boston1775,history,185,history,185,1,"history,185"
opheliacat,history,186,history,186,1,"history,186"
Ancestrydotcom,history,187,genealogy,1,2,"genealogy,1,history,187"
fold3,history,188,genealogy,12,2,"genealogy,12,history,188"
RAFMUSEUM,history,189,history,189,1,"history,189"
CryForByzantium,history,190,history,190,1,"history,190"
HistoricTwits,history,191,history,191,1,"history,191"
NEAarchaeology,history,192,archaeology,4,3,"anthropology,129,history,192,archaeology,4"
Bennu,history,193,archaeology,21,2,"history,193,archaeology,21"
PhotoHistorian,history,194,history,194,1,"history,194"
HistoryPolicy,history,195,history,195,1,"history,195"
lukemouland,history,196,genealogy,102,2,"genealogy,102,history,196"
Archaeology_Net,history,197,archaeology,5,2,"history,197,archaeology,5"
uscivilwar,history,198,history,198,1,"history,198"
GeoWashington,history,199,history,199,1,"history,199"
MrsSymbols,history,200,history,200,1,"history,200"
BackpackerMag,outdoors_hiking,1,outdoors_hiking,1,2,"outdoors_hiking,1,climbing,116"
HikingLady,outdoors_hiking,2,outdoors_hiking,2,1,"outdoors_hiking,2"
RDavidian,outdoors_hiking,3,outdoors_hiking,3,1,"outdoors_hiking,3"
REI,outdoors_hiking,4,outdoors_hiking,4,2,"outdoors_hiking,4,climbing,45"
thehikingcenter,outdoors_hiking,5,outdoors_hiking,5,1,"outdoors_hiking,5"
adventurevida,outdoors_hiking,6,outdoors_hiking,6,2,"outdoors_hiking,6,climbing,99"
HikingTwits,outdoors_hiking,7,outdoors_hiking,7,1,"outdoors_hiking,7"
NaturalBornHike,outdoors_hiking,8,outdoors_hiking,8,1,"outdoors_hiking,8"
dailyhiker,outdoors_hiking,9,outdoors_hiking,9,1,"outdoors_hiking,9"
AmericanHiking,outdoors_hiking,10,outdoors_hiking,10,1,"outdoors_hiking,10"
backpacking,outdoors_hiking,11,outdoors_hiking,11,1,"outdoors_hiking,11"
thebackpackertv,outdoors_hiking,12,outdoors_hiking,12,1,"outdoors_hiking,12"
modernhiker,outdoors_hiking,13,outdoors_hiking,13,1,"outdoors_hiking,13"
trimbleoutdoors,outdoors_hiking,14,outdoors_hiking,14,1,"outdoors_hiking,14"
campingblogger,outdoors_hiking,15,outdoors_hiking,15,1,"outdoors_hiking,15"
WalkingAwake,outdoors_hiking,16,outdoors_hiking,16,1,"outdoors_hiking,16"
backpacknews,outdoors_hiking,17,outdoors_hiking,17,1,"outdoors_hiking,17"
hikers_com,outdoors_hiking,18,outdoors_hiking,18,1,"outdoors_hiking,18"
100peaks,outdoors_hiking,19,outdoors_hiking,19,1,"outdoors_hiking,19"
HikingGuide,outdoors_hiking,20,outdoors_hiking,20,1,"outdoors_hiking,20"
Active_Explorer,outdoors_hiking,21,outdoors_hiking,21,1,"outdoors_hiking,21"
tommangan,outdoors_hiking,22,outdoors_hiking,22,1,"outdoors_hiking,22"
usparkscom,outdoors_hiking,23,outdoors_hiking,23,2,"nature,67,outdoors_hiking,23"
philipwerner,outdoors_hiking,24,outdoors_hiking,24,1,"outdoors_hiking,24"
walkscotland,outdoors_hiking,25,outdoors_hiking,25,1,"outdoors_hiking,25"
leavenotrace,outdoors_hiking,26,outdoors_hiking,26,3,"nature,184,outdoors_hiking,26,climbing,119"
ParksTraveler,outdoors_hiking,27,outdoors_hiking,27,1,"outdoors_hiking,27"
TrekLightGear,outdoors_hiking,28,outdoors_hiking,28,1,"outdoors_hiking,28"
TheGearJunkie,outdoors_hiking,29,outdoors_hiking,29,2,"outdoors_hiking,29,climbing,197"
tracksandtrails,outdoors_hiking,30,outdoors_hiking,30,1,"outdoors_hiking,30"
NatlParkService,outdoors_hiking,31,nature,27,2,"nature,27,outdoors_hiking,31"
Campmor,outdoors_hiking,32,outdoors_hiking,32,1,"outdoors_hiking,32"
NPCA,outdoors_hiking,33,outdoors_hiking,33,2,"nature,45,outdoors_hiking,33"
HikingHaven,outdoors_hiking,34,outdoors_hiking,34,1,"outdoors_hiking,34"
GoParks,outdoors_hiking,35,outdoors_hiking,35,2,"nature,106,outdoors_hiking,35"
TrailsofFreedom,outdoors_hiking,36,outdoors_hiking,36,1,"outdoors_hiking,36"
hikespace,outdoors_hiking,37,outdoors_hiking,37,1,"outdoors_hiking,37"
hardwear,outdoors_hiking,38,climbing,29,2,"outdoors_hiking,38,climbing,29"
OutdoorGearTV,outdoors_hiking,39,outdoors_hiking,39,1,"outdoors_hiking,39"
merrelloutside,outdoors_hiking,40,outdoors_hiking,40,1,"outdoors_hiking,40"
backcountrycom,outdoors_hiking,41,outdoors_hiking,41,2,"outdoors_hiking,41,climbing,69"
elevationout,outdoors_hiking,42,outdoors_hiking,42,1,"outdoors_hiking,42"
hikingbackpack,outdoors_hiking,43,outdoors_hiking,43,1,"outdoors_hiking,43"
TrailMagazine,outdoors_hiking,44,outdoors_hiking,44,2,"outdoors_hiking,44,climbing,192"
WTA_hikers,outdoors_hiking,45,outdoors_hiking,45,1,"outdoors_hiking,45"
bigskyry,outdoors_hiking,46,outdoors_hiking,46,1,"outdoors_hiking,46"
outboundfamily,outdoors_hiking,47,outdoors_hiking,47,1,"outdoors_hiking,47"
Trailspace,outdoors_hiking,48,outdoors_hiking,48,1,"outdoors_hiking,48"
CampingGearTV,outdoors_hiking,49,outdoors_hiking,49,1,"outdoors_hiking,49"
thenorthface,outdoors_hiking,50,climbing,8,3,"outdoors_hiking,50,skiing,113,climbing,8"
EASTERNMNTN,outdoors_hiking,51,outdoors_hiking,51,2,"outdoors_hiking,51,climbing,84"
SeattleBackpack,outdoors_hiking,52,outdoors_hiking,52,1,"outdoors_hiking,52"
OutdoorsMagic,outdoors_hiking,53,outdoors_hiking,53,1,"outdoors_hiking,53"
YosemiteSteve,outdoors_hiking,54,outdoors_hiking,54,1,"outdoors_hiking,54"
THEYosemiteBlog,outdoors_hiking,55,outdoors_hiking,55,1,"outdoors_hiking,55"
getoutmore,outdoors_hiking,56,outdoors_hiking,56,1,"outdoors_hiking,56"
Trailspotting,outdoors_hiking,57,outdoors_hiking,57,1,"outdoors_hiking,57"
DSchvejda,outdoors_hiking,58,outdoors_hiking,58,2,"nature,162,outdoors_hiking,58"
patagonia,outdoors_hiking,59,climbing,10,2,"outdoors_hiking,59,climbing,10"
outsidemagazine,outdoors_hiking,60,climbing,36,3,"magazine,199,outdoors_hiking,60,climbing,36"
ChildrenNature,outdoors_hiking,61,nature,11,3,"nature,11,children,16,outdoors_hiking,61"
OspreyPacks,outdoors_hiking,63,climbing,47,2,"outdoors_hiking,63,climbing,47"
BlackDiamondUSA,outdoors_hiking,64,climbing,6,3,"outdoors_hiking,64,skiing,200,climbing,6"
NWF,outdoors_hiking,65,nature,1,3,"nature,1,sustainability_ecology,122,outdoors_hiking,65"
ORGEAR,outdoors_hiking,66,outdoors_hiking,66,2,"outdoors_hiking,66,climbing,100"
MyNatureApps,outdoors_hiking,67,nature,18,2,"nature,18,outdoors_hiking,67"
NatureRocks,outdoors_hiking,68,nature,7,4,"nature,7,children,142,parenting,73,outdoors_hiking,68"
wendmagazine,outdoors_hiking,69,outdoors_hiking,69,1,"outdoors_hiking,69"
Arcteryx,outdoors_hiking,70,climbing,25,2,"outdoors_hiking,70,climbing,25"
nature_org,outdoors_hiking,71,nature,2,4,"nature,2,poverty,139,sustainability_ecology,33,outdoors_hiking,71"
theclymb,outdoors_hiking,72,climbing,48,2,"outdoors_hiking,72,climbing,48"
GOoutdoors,outdoors_hiking,73,outdoors_hiking,73,1,"outdoors_hiking,73"
BullsandBeavers,outdoors_hiking,74,hunting,12,3,"hunting,12,outdoors_hiking,74,fishing,20"
Sierra_Club,outdoors_hiking,75,nature,62,4,"nature,62,poverty,150,sustainability_ecology,146,outdoors_hiking,75"
OUTDChannel,outdoors_hiking,76,hunting,3,3,"hunting,3,outdoors_hiking,76,fishing,122"
Cheecker,outdoors_hiking,77,nature,38,2,"nature,38,outdoors_hiking,77"
NOLSedu,outdoors_hiking,78,outdoors_hiking,78,1,"outdoors_hiking,78"
GoExploreNature,outdoors_hiking,79,nature,39,2,"nature,39,outdoors_hiking,79"
KEEN,outdoors_hiking,80,outdoors_hiking,80,1,"outdoors_hiking,80"
marmotpro,outdoors_hiking,81,climbing,37,2,"outdoors_hiking,81,climbing,37"
gothunts,outdoors_hiking,82,hunting,2,3,"hunting,2,outdoors_hiking,82,fishing,19"
activekidsclub,outdoors_hiking,83,nature,29,2,"nature,29,outdoors_hiking,83"
YosemiteNPS,outdoors_hiking,84,outdoors_hiking,84,2,"outdoors_hiking,84,climbing,166"
AdventureLive,outdoors_hiking,85,outdoors_hiking,85,1,"outdoors_hiking,85"
stephanieapears,outdoors_hiking,86,outdoors_hiking,86,1,"outdoors_hiking,86"
Sierra_Magazine,outdoors_hiking,87,outdoors_hiking,87,3,"nature,113,sustainability_ecology,95,outdoors_hiking,87"
BearGrylls,outdoors_hiking,88,outdoors_hiking,88,1,"outdoors_hiking,88"
PacificNPS,outdoors_hiking,89,outdoors_hiking,89,2,"nature,165,outdoors_hiking,89"
VAStateParks,outdoors_hiking,90,nature,60,2,"nature,60,outdoors_hiking,90"
thehunterswife,outdoors_hiking,91,hunting,46,3,"hunting,46,outdoors_hiking,91,fishing,153"
CampsterGuy,outdoors_hiking,92,outdoors_hiking,92,1,"outdoors_hiking,92"
forestservice,outdoors_hiking,93,outdoors_hiking,93,1,"outdoors_hiking,93"
Polartec,outdoors_hiking,94,outdoors_hiking,94,1,"outdoors_hiking,94"
OutdoorNation,outdoors_hiking,95,outdoors_hiking,95,1,"outdoors_hiking,95"
Wilderness,outdoors_hiking,96,outdoors_hiking,96,2,"nature,107,outdoors_hiking,96"
FirstAscent,outdoors_hiking,97,climbing,44,2,"outdoors_hiking,97,climbing,44"
Petzl,outdoors_hiking,98,climbing,3,2,"outdoors_hiking,98,climbing,3"
PlayOutdoors,outdoors_hiking,99,outdoors_hiking,99,2,"nature,111,outdoors_hiking,99"
huntingNfishing,outdoors_hiking,100,hunting,1,3,"hunting,1,outdoors_hiking,100,fishing,4"
ClimbingMag,outdoors_hiking,101,climbing,2,2,"outdoors_hiking,101,climbing,2"
smokey_bear,outdoors_hiking,102,outdoors_hiking,102,1,"outdoors_hiking,102"
PheasantPhun,outdoors_hiking,103,hunting,30,2,"hunting,30,outdoors_hiking,103"
outdoorlife,outdoors_hiking,104,hunting,20,2,"hunting,20,outdoors_hiking,104"
BeOutThere,outdoors_hiking,105,nature,98,2,"nature,98,outdoors_hiking,105"
SherryinAL,outdoors_hiking,106,hunting,52,2,"hunting,52,outdoors_hiking,106"
OutdoorNews,outdoors_hiking,107,hunting,18,3,"hunting,18,outdoors_hiking,107,fishing,92"
Sierratp,outdoors_hiking,108,outdoors_hiking,108,1,"outdoors_hiking,108"
OhRanger,outdoors_hiking,109,outdoors_hiking,109,1,"outdoors_hiking,109"
Bass_Pro_Shops,outdoors_hiking,110,fishing,30,3,"hunting,40,outdoors_hiking,110,fishing,30"
TetonGravity,outdoors_hiking,111,skiing,4,2,"outdoors_hiking,111,skiing,4"
Cabelas,outdoors_hiking,112,hunting,27,3,"hunting,27,outdoors_hiking,112,fishing,43"
climbing,outdoors_hiking,113,climbing,1,2,"outdoors_hiking,113,climbing,1"
NatGeoTraveler,outdoors_hiking,114,outdoors_hiking,114,1,"outdoors_hiking,114"
AlpineInstitute,outdoors_hiking,115,climbing,12,2,"outdoors_hiking,115,climbing,12"
OutdoorAdventr,outdoors_hiking,116,outdoors_hiking,116,1,"outdoors_hiking,116"
iBeOutdoors,outdoors_hiking,117,hunting,51,2,"hunting,51,outdoors_hiking,117"
americanalpine,outdoors_hiking,118,climbing,20,2,"outdoors_hiking,118,climbing,20"
lancearmstrong,outdoors_hiking,119,cycling,1,5,"running,63,sport_football,70,outdoors_hiking,119,cycling,1,cancer,8"
BenGOutdoors,outdoors_hiking,120,hunting,10,2,"hunting,10,outdoors_hiking,120"
YellowstoneNPS,outdoors_hiking,121,outdoors_hiking,121,1,"outdoors_hiking,121"
dirtbagdiaries,outdoors_hiking,122,climbing,65,2,"outdoors_hiking,122,climbing,65"
ngadventure,outdoors_hiking,123,outdoors_hiking,123,1,"outdoors_hiking,123"
NationalForests,outdoors_hiking,124,outdoors_hiking,124,1,"outdoors_hiking,124"
PBSNationalPark,outdoors_hiking,125,outdoors_hiking,125,1,"outdoors_hiking,125"
RichLouv,outdoors_hiking,126,nature,41,2,"nature,41,outdoors_hiking,126"
Big_Agnes,outdoors_hiking,127,outdoors_hiking,127,1,"outdoors_hiking,127"
outdoordivas,outdoors_hiking,128,outdoors_hiking,128,1,"outdoors_hiking,128"
MoosejawMadness,outdoors_hiking,129,outdoors_hiking,129,1,"outdoors_hiking,129"
extremesurvival,outdoors_hiking,130,outdoors_hiking,130,1,"outdoors_hiking,130"
HuntingLife,outdoors_hiking,131,hunting,8,2,"hunting,8,outdoors_hiking,131"
OutdoorStream,outdoors_hiking,132,outdoors_hiking,132,1,"outdoors_hiking,132"
saralingafelter,outdoors_hiking,133,climbing,19,2,"outdoors_hiking,133,climbing,19"
ESPNOutdoors,outdoors_hiking,134,hunting,29,3,"hunting,29,outdoors_hiking,134,fishing,94"
DeerPassion,outdoors_hiking,135,hunting,129,2,"hunting,129,outdoors_hiking,135"
Traveling_Mel,outdoors_hiking,136,outdoors_hiking,136,2,"nature,139,outdoors_hiking,136"
muskokaoutdoors,outdoors_hiking,137,outdoors_hiking,137,2,"hunting,139,outdoors_hiking,137"
balmeras,outdoors_hiking,138,nature,31,3,"nature,31,children,179,outdoors_hiking,138"
outdoordeals,outdoors_hiking,139,outdoors_hiking,139,1,"outdoors_hiking,139"
WalkMagazine,outdoors_hiking,140,outdoors_hiking,140,1,"outdoors_hiking,140"
USFWSPacific,outdoors_hiking,141,outdoors_hiking,141,1,"outdoors_hiking,141"
NalgeneOutdoor,outdoors_hiking,142,outdoors_hiking,142,1,"outdoors_hiking,142"
BringMeOutdoors,outdoors_hiking,143,outdoors_hiking,143,1,"outdoors_hiking,143"
WesternOutdoors,outdoors_hiking,144,hunting,21,3,"hunting,21,outdoors_hiking,144,fishing,59"
parkresearch,outdoors_hiking,145,outdoors_hiking,145,1,"outdoors_hiking,145"
explore_mag,outdoors_hiking,146,outdoors_hiking,146,1,"outdoors_hiking,146"
TheDeerTree,outdoors_hiking,147,hunting,50,2,"hunting,50,outdoors_hiking,147"
highsteph,outdoors_hiking,148,climbing,4,2,"outdoors_hiking,148,climbing,4"
CampingWorld,outdoors_hiking,149,outdoors_hiking,149,1,"outdoors_hiking,149"
OutdoorEyes,outdoors_hiking,150,outdoors_hiking,150,1,"outdoors_hiking,150"
womensadventure,outdoors_hiking,151,outdoors_hiking,151,2,"outdoors_hiking,151,climbing,193"
MetoliusClimb,outdoors_hiking,152,climbing,17,2,"outdoors_hiking,152,climbing,17"
12gaBrowningGal,outdoors_hiking,153,hunting,96,2,"hunting,96,outdoors_hiking,153"
glaciernps,outdoors_hiking,154,outdoors_hiking,154,1,"outdoors_hiking,154"
EcoPreservation,outdoors_hiking,155,nature,21,2,"nature,21,outdoors_hiking,155"
GrandCanyonRose,outdoors_hiking,156,outdoors_hiking,156,1,"outdoors_hiking,156"
Sportiva,outdoors_hiking,157,climbing,7,2,"outdoors_hiking,157,climbing,7"
TreeHugger,outdoors_hiking,158,sustainability_ecology,1,4,"nature,14,sustainability_ecology,1,outdoors_hiking,158,energy,34"
WoodsyOwl,outdoors_hiking,159,outdoors_hiking,159,1,"outdoors_hiking,159"
active,outdoors_hiking,160,running,4,4,"running,4,exercise_fitness,12,outdoors_hiking,160,swimming,193"
RangerRickMag,outdoors_hiking,161,outdoors_hiking,161,2,"nature,199,outdoors_hiking,161"
camptrip,outdoors_hiking,162,outdoors_hiking,162,1,"outdoors_hiking,162"
jasonrenda,outdoors_hiking,163,outdoors_hiking,163,1,"outdoors_hiking,163"
OutdoorRetailer,outdoors_hiking,164,outdoors_hiking,164,1,"outdoors_hiking,164"
GrandTetonNPS,outdoors_hiking,165,outdoors_hiking,165,1,"outdoors_hiking,165"
SierraDesigns,outdoors_hiking,166,outdoors_hiking,166,1,"outdoors_hiking,166"
Outside_TV,outdoors_hiking,167,outdoors_hiking,167,1,"outdoors_hiking,167"
Hunting_Fishing,outdoors_hiking,168,hunting,17,3,"hunting,17,outdoors_hiking,168,fishing,60"
uknationalparks,outdoors_hiking,169,outdoors_hiking,169,1,"outdoors_hiking,169"
Cloudveil,outdoors_hiking,170,outdoors_hiking,170,2,"outdoors_hiking,170,climbing,195"
ZionNPS,outdoors_hiking,171,outdoors_hiking,171,1,"outdoors_hiking,171"
lonelyplanet,outdoors_hiking,172,blogs,162,2,"blogs,162,outdoors_hiking,172"
budget_camping,outdoors_hiking,173,outdoors_hiking,173,1,"outdoors_hiking,173"
wildelycreative,outdoors_hiking,174,nature,132,2,"nature,132,outdoors_hiking,174"
huntauthority,outdoors_hiking,175,hunting,19,2,"hunting,19,outdoors_hiking,175"
VasqueFootwear,outdoors_hiking,176,outdoors_hiking,176,1,"outdoors_hiking,176"
SPORTSMANchnl,outdoors_hiking,177,hunting,58,2,"hunting,58,outdoors_hiking,177"
iron_ammonite,outdoors_hiking,178,nature,13,2,"nature,13,outdoors_hiking,178"
ORStateParks,outdoors_hiking,179,outdoors_hiking,179,1,"outdoors_hiking,179"
UCMAG,outdoors_hiking,180,climbing,15,2,"outdoors_hiking,180,climbing,15"
LearnFromNature,outdoors_hiking,181,nature,84,2,"nature,84,outdoors_hiking,181"
Outdoors2,outdoors_hiking,182,outdoors_hiking,182,1,"outdoors_hiking,182"
heyBJK,outdoors_hiking,183,outdoors_hiking,183,1,"outdoors_hiking,183"
visitmtrainier,outdoors_hiking,184,outdoors_hiking,184,1,"outdoors_hiking,184"
Take_Me_Fishing,outdoors_hiking,185,fishing,3,2,"outdoors_hiking,185,fishing,3"
GetOutThere,outdoors_hiking,186,outdoors_hiking,186,1,"outdoors_hiking,186"
AudubonGuides,outdoors_hiking,187,nature,68,2,"nature,68,outdoors_hiking,187"
CampWildGirls,outdoors_hiking,188,outdoors_hiking,188,1,"outdoors_hiking,188"
Mountainfilm,outdoors_hiking,189,climbing,95,2,"outdoors_hiking,189,climbing,95"
Whitetailchef,outdoors_hiking,190,hunting,68,2,"hunting,68,outdoors_hiking,190"
Teva,outdoors_hiking,191,outdoors_hiking,191,1,"outdoors_hiking,191"
MEC,outdoors_hiking,192,climbing,135,2,"outdoors_hiking,192,climbing,135"
OutsiderMag,outdoors_hiking,193,outdoors_hiking,193,1,"outdoors_hiking,193"
SuperTopo,outdoors_hiking,194,climbing,14,2,"outdoors_hiking,194,climbing,14"
PBSNature,outdoors_hiking,195,nature,28,3,"nature,28,outdoors_hiking,195,documentary,152"
wildobs,outdoors_hiking,196,nature,24,2,"nature,24,outdoors_hiking,196"
theoutdoors,outdoors_hiking,197,hunting,196,2,"hunting,196,outdoors_hiking,197"
BreatheMag,outdoors_hiking,198,outdoors_hiking,198,1,"outdoors_hiking,198"
