bocoup,html,103,98303566
Shape_Magazine,exercise_fitness,7,30947351
dguyadeen,storage,93,22665665
TechCrunch,tech,1,816653
ImagemFilmesBR,cinema,38,61225287
niemanstory,multimedia,51,54781907
techqueens,lesbian,100,127199784
keithferrazzi,branding,16,15368007
models,beauty_fashion_shopping,104,19292133
liminalgeo,geography,13,65418173
WarrenThinking,psychology_mentalhealth,99,43968696
thepolyglot,linguistics,50,27812164
OscarPRGirl,beauty_fashion_shopping,68,44415931
mamapedia,parenting,83,19952944
BiolSciNews,biology,24,20769532
yumfactory,toys,61,53733477
NISSSAMSI,mathematics,53,11050032
mclaughlinchris,realestate,10,21561620
neo4j,database,82,22467617
smittenkitchen,baking,57,17043428
AJbigdata,database,36,54544012
Brainzooming,innovation,19,18754728
hanekomu,perl,19,8562502
Cinesystem,cinema,91,14908662
TychoBrahe,comics,11,14303746
Juliasnz,motorcycle,76,62938806
MalloryWood,highered,44,22832222
OhioPovertyLaw,poverty,27,21486567
LesbianClub,lesbian,9,41112440
BillGates,tech,7,50393960
Kharma,wrestling,54,14936720
zendcasts,php,82,21413440
NickWritesMusic,composer,86,161455570
shawnimals,toys,52,17295737
TAJ_TPK,director,115,22899340
ccstandup,jokes,15,17290126
quran,islam,14,13979202
BreakoutStocks,trading,33,15897179
RayLucchesi,storage,70,53187679
eddieizzard,comedy_funny,20,24447643
EverythingMySQL,database,63,92086996
Shane_Geraghty,rugby,89,175458189
Revis24,sport_football,61,61277941
twitterapi,developer,52,6253282
Official_RFU,rugby,13,205278393
MonsantoCo,agriculture,6,10742132
automedia,automotive,20,15101182
CollegeBlogs,college,90,87563984
moehlert,anthropology,102,8159652
wedding_shoppe,wedding,99,105676342
helveticaman,highered,100,15321671
LesbianRealTalk,lesbian,58,247854959
TribSeeker,religion,27,16617906
deadspace,gaming,106,92357649
zeevs,php,46,21355321
hikingbuzz,outdoors_hiking,63,71475383
reactor88,toys,78,18687355
DulceCandy87,youtube,87,17328030
Jalopnik,automotive,3,3060631
weatherwatch,weather,67,14660274
ripcurl_usa,surfing,29,26637884
newbalance,running,88,5838072
reginajmc,multimedia,49,14534803
srjones66,liberal,83,63013144
mlfonseca,sociology,12,32440943
Bobby805,surfing,23,36537641
IA_NICH,archaeology,55,74854767
wingoz,sport_football,78,31447081
alabamapioneers,genealogy,38,90706537
DaBlackPope,wrestling,89,26187777
RIOProducts,fishing,49,135256916
robertomazzoni,branding,59,18773467
googlejobs,career_employment,94,37060788
BeUnreasonable,innovation,102,32211808
SolarEnergyNews,energy,21,20832496
michaelpinto,anime,88,14228422
mcctheater,theatre_theater,12,17821070
bepresentinc,yoga,94,35850200
terrellowens,sport_football,25,23967578
NateRavitz,fantasy,60,55458823
Akhlak_Nabi_SAW,islam,64,236322296
GlobeSmallBiz,management,50,28107777
NRDC,sustainability_ecology,74,18713552
acedtect,tech,59,610533
StockTwits,trading,1,14886375
sarazarr,author,72,14141802
NAR_Research,realestate,77,36710827
ilfoglio_it,newspaper,43,49954018
TheHotelsHotel,hospitality,28,18082578
WebUpd8,linux_opensource,16,23046181
jakobakarr,dance,65,65697538
NiemanLab,multimedia,41,15865878
ParisHilton,realitytv,51,24929621
thinkTANKphoto,photography,104,18822024
maroon5,musician_singer,10,24886570
vkhosla,investor,68,42226885
muslimvoices,islam,8,16859797
mtholyoke,college,78,17049666
usopenofsurf,surfing,89,130668680
nprbooks,publishing_literature,91,13784642
JazMTV,realitytv,77,35776176
RauchBros,animation,99,22778553
SingleTease,dating,33,16692571
pmjones,php,62,10887092
tjlgenes,genealogy,102,84453053
jcroft,python,71,25993
dorieturner,reporter,55,19164725
EBischoff,wrestling,44,25845428
zerohedge,trading,4,18856867
parq,architecture,46,5056421
NatProdRep,chemistry,41,23566546
LaisBodanzky,cinema,76,95702375
HowardKurtz,reporter,29,15731368
peschkaj,database,71,14685488
FUELTV,surfing,18,17073
ChristianPF,finance_economics,65,16147596
Magnetoguitars,guitar,13,78890094
We_Run,running,56,94812598
katehughes,housing,101,15929203
NATPTAX,accounting,70,19610625
JFbookman,publishing_literature,101,22296472
jimt43,skateboarding,36,17553923
jayrock,rapper,76,18704092
vctips,investor,98,15870311
philaction,charity_philanthropy,97,33991092
TWRCtankcom,literacy,93,77264753
consultdoc,healthcare_medicine,41,23862487
Devoted2HR,branding,106,15279645
DesignConst,engineering,69,37728803
Decanter,wine,17,21988901
GamePro,gaming,13,41172837
adriancolyer,java,51,23971403
brightgreen,sustainability_ecology,100,15285103
GreenpeaceID,peace,25,43074696
Billy_Bell,dance,24,52241578
RNconsult,nursing,42,25258065
ChrisDiMarco,golf,29,36940175
LFormichelli,writing,54,16477352
toycyte,toys,92,14621667
frumsatire,jewish,57,14303527
kimseverson,food_chef,73,16588095
jerBrightcove,ceo,44,18509189
CARE,charity_philanthropy,13,16834046
NSF_BIO,biology,21,22674756
nmeradio,radio,59,14547674
GreenpeaceStars,peace,74,76715516
PRKanzlei,publicrelations,38,21099496
EngagedMarriage,marriage,5,71456275
skottieyoung,comics,51,23372773
FirestoneWalker,beer,39,18223465
housingnews,housing,32,19804754
PsychologyLife,psychology_mentalhealth,46,76865607
kyonkun,anime,70,14467673
jeresig,developer,2,752673
NietzscheQuotes,philosophy,31,50056496
olabini,ruby,46,7665302
BMCProTeam,cycling,31,29609364
susanorlean,author,4,11447852
Bristoluni,university,51,24723695
Chris_Boardman,cycling,68,37397798
dominos,restaurant_dining,94,31444922
LaurenConrad,realitytv,7,34097876
mitsmr,management,12,15692087
premrugby,rugby,37,72813732
EricAsimov,wine,37,27716402
StormPrediction,weather,23,18593276
takuhiroto,piano,28,91415930
tomwhitby,teaching,13,17762060
DAVIDprice14,baseball,51,98809456
Crockerin,racing,93,24392995
KnockKnockJokes,jokes,23,35139286
SouthwestAir,airlines_aviation,1,7212562
ABABankingJourn,banking,21,23605644
ericahomeschool,homeschool_school,80,106548355
NewMindMirror,psychology_mentalhealth,57,74529629
myPDFscripts,screenwriter,112,57503080
balanon,ipad,67,7640362
chomikk,youtube,70,15801445
HikaruKazushime,anime,77,28310481
economistsforum,finance_economics,64,59736898
PublicTheaterNY,theatre_theater,8,41640047
ATomorrow,accounting,27,25085252
xuecheng,buddhism,95,28924798
sci_of_marriage,marriage,89,243528430
CaMarriage,marriage,33,17433957
TennisTV,tennis,31,19977028
achangeisasgood,meditation,116,15953602
AgencySpy,advertising,3,13084602
hikingalongkids,outdoors_hiking,94,248383913
joelcomm,marketing,130,6108862
westerncpe,accounting,85,124055852
rasmus,php,1,928961
MyBoatsGear,sailing,90,22166450
BillCosby,tvshows_drama_actor_hollywood,40,54682125
scriptmag,screenwriter,13,14807403
BuddhistGeeks,buddhism,4,15936257
CarConnection,automotive,6,14852926
HC_Film_Fest,filmfestival,101,83975386
timothyadam,etsy_handmade,69,14419313
LATimesvideo,multimedia,16,17705810
TheFeed,gaming,75,18655633
UWSoc,sociology,73,126057973
1TEACHER4edu,teaching,76,161491088
myEARTH360,sustainability_ecology,96,23593412
NatureMedicine,biology,105,26832834
TDWI,database,43,16134137
NutritionExpert,nutrition,9,17613807
CarbonHeart,climatechange,59,19681873
perlfoundation,perl,12,63814895
MisterHistory,history,65,14379519
steven_moffat,director,54,166155537
instructables,hacking,57,7597362
ndn,newspaper,52,10424112
screenwriter4u,screenwriter,48,103906879
insurancecvg,insurance,74,18167781
Veronica,tech,10,10350
guitarteachrcom,guitar,83,20956317
chrisguitarguy,guitar,82,16368775
leejinsook,reporter,51,60804607
sjtookey,dance,76,102794024
MatthewCurrie,astrology,38,20614803
PRTweets,publicrelations,26,21571977
mslayel,wrestling,45,48623391
TheStage,theatre_theater,10,6620582
Martin_Dempsey,army_military_veteran,99,46131997
justinbieber,musician_singer,25,27260086
artnet,magazine,111,20622594
BretHart,wrestling,70,258868912
bgurley,investor,26,5252591
RobBone,magician,90,20505583
TipsarevicJanko,tennis,30,168213572
washcaps,hockey,31,14801539
JeenaBelil,lawyer_legal,50,15259976
YamahaPerc,drums,48,22306095
funwithlinux,linux_opensource,98,70065273
TheFabFemme,lesbian,35,37695293
eugenelee,ceo,2,1319141
steephill,cycling,40,7461682
eyeonfda,pharma,25,14433444
LincolnCenter,theatre_theater,72,31928507
MCYOGI108,yoga,97,37746503
Cleversafe,storage,64,19744411
yoga_girl_today,yoga,73,102034948
vertigo_comics,comics,49,45681041
jimgoldstein,photography,58,1040391
PaisteNation,drums,38,36643551
Kinoplex,cinema,60,41004162
DonmarWarehouse,theatre_theater,24,38183074
Mark_Sanchez,sport_football,20,22922759
twistedcentral,horror,103,124306966
ibeatcancrtwice,cancer,95,16630083
curtjazz,jazz,21,44437947
pablovillaca,cinema,6,13653812
Headsprout,literacy,77,70472990
ReedConstrData,construction,3,32495428
dmscott,marketing,11,14100972
WhistlerBlckcmb,skiing,14,19375097
HappySlip,youtube,37,6972182
KenyaAirways,airlines_aviation,55,18493366
MLB,baseball,3,18479513
dana_wilson,homeschool_school,41,17052219
FoodNetworkFans,recipes_cooking,88,34736672
UCNeuroscience,neuroscience,54,94395777
PublishersWkly,publishing_literature,1,19816859
staronline,newspaper,28,22594051
Teusnerwine,wine,28,19680477
insuranceforums,insurance,19,38135657
noornet,engineering,93,72940241
Spalders,motorcycle,82,18869834
SWEtalk,engineering,37,19353746
JamesTheWineGuy,wine,60,17032442
WeAreTeachers,teaching,17,14369901
SpearsNBAYahoo,reporter,52,27649623
MagnersLeague,rugby,90,50008661
brubaker,comics,19,15877164
paramore,musician_singer,43,43003845
SpeedoUSA,swimming,18,20156914
Shriekfest,horror,54,45730018
Arsenal,sport_football,36,34613288
Ali_Sweeney,exercise_fitness,105,23018333
Caterina,tech,123,5702
ladygaga,musician_singer,1,14230524
GreenCollarGuy,sustainability_ecology,82,14920914
mojombo,ruby,28,5502392
Iosa,construction,46,18042933
Girlports,lesbian,42,18825039
HorrorBlips,horror,38,20560534
yhousing,housing,61,104818146
Fiserv,banking,45,18506925
Unigo,college,68,15135796
CUSEAS,engineering,75,27687783
gaygirlsguide,lesbian,79,12459402
Insurancedude,insurance,21,16649038
OhioFarmBureau,agriculture,83,17480797
ZodiacFacts,astrology,11,125786481
MacDictionary,linguistics,60,23783700
NissanLEAF,automotive,52,25088519
USDAFoodSafety,nutrition,22,20436059
raczilla,gaming,91,5442012
thecuso,magician,13,12109942
WWEUniverse,wrestling,23,15290441
HomeschoolTalk,homeschool_school,89,40934104
greenpeace_bs,peace,102,94097298
Smido,nature,81,19854105
flyssy,guitar,91,15229679
backclip,climbing,74,148125292
toprank,marketing,114,14603011
Eco_Energy_,energy,102,33714619
GirlArchaeo,archaeology,62,40102695
debasishg,database,91,6562002
MilitaryFamU,army_military_veteran,58,21909248
AutoSocial,automotive,79,86606482
maryse0uellet,wrestling,27,33390855
CancerVoicesSA,cancer,103,18387162
chrija,investor,82,273383
PsychologyNow,psychology_mentalhealth,4,59532374
americandialect,linguistics,16,227748811
WeeklyPregnancy,pregnancy,16,15247087
Wachovia,banking,46,14365068
LRO_NASA,astronomy_physics,26,14944532
SmartStorming,innovation,13,14985438
iMeshella,baking,105,134231168
AGENTLabs,realestate,69,87730690
bobsaget,comedy_funny,44,38536306
kevinmitnick,hacking,11,14666934
Padmasree,tech,16,15076390
SmoothBkkpng,accounting,73,16207548
tubatron,director,42,14667411
SimonCowell,realitytv,60,413487212
finalgrrl,horror,92,18819743
RnfrstAlliance,sustainability_ecology,120,14786217
Marcotti,sport_football,21,24573827
SouthSideFilm,filmfestival,64,16457285
Pianonight,piano,76,61074686
BlackHatHQ,hacking,51,79230650
solazyme,energy,87,20017714
TrendsMicrobiol,biology,30,277478106
GreenGeekGrrl,climatechange,48,61150427
slinkerwink,liberal,77,40602923
ntalbott,ruby,98,654653
Hak5,hacking,31,2892261
AdventureBus,outdoors_hiking,69,19512237
davidoreilly,animation,24,20811622
Vanguard_Group,finance_economics,111,61875147
Natzke,flash,21,16652182
maddingue,perl,58,7452652
EmWatson,tvshows_drama_actor_hollywood,37,166739404
RobGarciaSJ,banking,57,14665637
3FM,radio,40,5521182
EMCFrontLine,pregnancy,95,44271728
boagworld,developer,132,12830
dustysquotes,management,61,23606283
SarahKSilverman,comedy_funny,2,30364057
TheAsianBanker,banking,78,42583658
TreeHugger,sustainability_ecology,1,14634720
absoluteradio,radio,32,16085557
iamcolinquinn,comedy_funny,102,28422142
meditationinfo,meditation,49,89320889
Coachforyou,marketing,122,21750314
zen_buddhism,buddhism,60,97535301
markseif,gambling,102,23875469
TawaTweet,jokes,61,198015745
IJAcademy,insurance,55,166296228
ScottieUpshall,hockey,61,82485060
espn,sport_football,54,2557521
gibsonguitar,guitar,1,20154994
Agent_M,comics,33,7376382
leeodden,publicrelations,5,871891
djjazziedeb,jazz,79,25125328
ToddFuhrman,gambling,6,247387552
Janefonda,tvshows_drama_actor_hollywood,91,18583722
decodaliteracy,literacy,80,182442017
joshgroban,musician_singer,72,18009781
SwissRe,insurance,60,16866956
JadeLeeAuthor,romance,77,55267464
jtauber,python,5,1583811
topologyspace,mathematics,88,46279827
EclecticRecipes,recipes_cooking,107,43739940
kanyewest,rapper,11,169686021
GlobalCoolFDN,climatechange,57,143129031
carriejenkins,philosophy,8,17782951
mywordwizard,poetry,16,141242868
Karen_Pickering,swimming,60,138168086
geordanmurphy,rugby,85,173493504
Mortons,restaurant_dining,7,16495257
carnal0wnage,hacking,58,15655289
PHPClassesEarly,php,87,85977029
richmeyer,pharma,83,14638232
PeterHambyCNN,reporter,59,5336752
hackerzvoice,hacking,76,95426280
_HospitalityLaw,hospitality,39,114951488
Daily_History,history,104,66870111
umpquabank,banking,56,36162886
TwitPic,tech,116,12925072
katherinetarbox,running,22,117792571
myfreegenealogy,genealogy,90,220407740
MARLONLWAYANS,tvshows_drama_actor_hollywood,116,24795163
nutritionninja,nutrition,105,19195305
twc_hurricane,weather,17,313537605
argyle_sox,sociology,72,38852689
lesliekelly,romance,94,17948345
dakami,hacking,53,8917142
ryanyouens,composer,55,2779951
EASPORTS,gaming,46,17610785
pickover,mathematics,46,16176754
RosieRedfield,biology,62,177005581
WeRRestaurants,restaurant_dining,3,15562948
SenBillNelson,democrat,14,20597460
glumobile,developer,84,17906684
mikethemiz,wrestling,3,24529777
PCCP,chemistry,28,23572559
BridgetAyers,branding,95,14098332
GlidewellDental,dental,9,41676727
TajBurrowAus,surfing,7,49558100
RepBrianHiggins,democrat,72,33576489
gardennetwork,gardening,83,18044959
UsherRaymondIV,musician_singer,99,40908929
ElyssaPapa,romance,58,15035088
_TheReaction,chemistry,80,112454728
GINZA_magazine,magazine,117,145578830
stuherbert,php,89,9450192
TAPS4America,army_military_veteran,54,31395001
writer_sheri,writing,83,27416249
ummahfilms,islam,43,13504062
clkao,perl,42,4155531
Poorboyzlive,skiing,74,97569406
AmericanHiking,outdoors_hiking,10,109041907
draftmag,beer,13,15673837
Communiversity,college,82,14272244
Sally_Fitz,surfing,25,34868161
THETOMMYDREAMER,wrestling,22,101842264
audreyt,perl,25,7403862
elleskitchen,recipes_cooking,100,16658108
sxsw,filmfestival,6,784304
Raw_Hive,vegetarian,77,32163411
SammyCskiing,skiing,29,46846344
fionabrinkman,biology,84,14741250
renegadebuddha,buddhism,56,14069114
BendFilm,filmfestival,47,41673919
tsnjamesduthie,hockey,9,62894963
SEPATON,storage,89,25997625
GRI_Secretariat,sustainability_ecology,112,66687136
PhillyInquirer,newspaper,17,14495726
magichat,beer,7,11403462
ShazamMagic,magician,35,20811481
FlashAndTheCity,flash,101,76204572
TEFL,teaching,20,19223632
brynary,ruby,44,2049071
demikofiev,piano,38,86223738
TheHomeScholar,homeschool_school,7,15497107
NASCAR_TNT,racing,70,18738716
MichelleReynoso,children,82,32396726
catdeeley,dance,68,46284762
beautifulw,charity_philanthropy,134,38829583
flashforum,flash,95,9625842
daimanuel,exercise_fitness,71,14216821
morrisonSNET,hockey,58,31139270
Rotoworld_FB,fantasy,5,20950232
SenJohnMcCain,politics_news,38,19394188
humanrights1st,humanrights_activism_justice,86,35803565
MGM_Studios,cinema,63,14840869
storycenter,multimedia,103,42985776
MikeSexton_WPT,poker,99,163709743
PokerStarsBlog,poker,40,15841989
witnessorg,humanrights_activism_justice,9,18992997
lizzy_t,climbing,51,21456614
TheBwayLeague,theatre_theater,50,62965429
firstnationbook,literacy,50,104045339
AlexOppRD,nutrition,49,22649272
GAMEVIL,developer,50,22519804
kohsukekawa,java,49,14306062
github,developer,56,13334762
ruhlman,food_chef,35,17365270
TheDocChallenge,documentary,57,193419870
alphamom,parenting,88,14571534
momtrends,parenting,107,31520228
EatItTweetIt,nutrition,58,34636976
PandemicStudios,gaming,94,20104303
smpfilms,youtube,40,15618071
blackmaternal,children,72,172454385
ScottJurek,running,12,26757925
VictorsnSpoils,advertising,75,81217377
cwahlers,flash,71,5719312
timothysykes,trading,48,11247222
analyticalchem,chemistry,39,34542518
MastersSwimming,swimming,24,52152883
dannysullivan,tech,60,858051
411realty,realestate,64,18062227
remkoolhaas,architecture,13,15494267
